Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	5557.714324082	5558.386324082	2199.446	3511.946	BTF
2	Spectrogram 1	1	5561.360663901	5562.032663901	2199.446	3511.946	BTF
3	Spectrogram 1	1	5759.429689043	5760.101689043	2260.206	3572.706	BTF
4	Spectrogram 1	1	5876.779233223	5877.451233223	2229.826	3542.326	BTF
5	Spectrogram 1	1	5879.38492428	5880.05692428	2229.826	3542.326	BTF
6	Spectrogram 1	1	5880.72232101	5881.39432101	2320.965	3633.465	BTF
7	Spectrogram 1	1	5882.60036979	5883.27236979	2275.396	3587.896	BTF
8	Spectrogram 1	1	5885.791425057	5886.463425057	2320.965	3633.465	BTF
9	Spectrogram 1	1	5891.384919348	5892.056919348	2290.585	3603.085	BTF
10	Spectrogram 1	1	6532.730166372	6533.402166372	2670.332	3982.832	BTF
11	Spectrogram 1	1	6534.035044421	6534.707044421	2639.953	3952.453	BTF
12	Spectrogram 1	1	6535.616345234	6536.288345234	2518.434	3830.934	BTF
