Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	13.033913768	13.705913768	2594.383	3906.883	BTF
2	Spectrogram 1	1	170.581333333333	171.253333333333	2250	3562.5	BTF
3	Spectrogram 1	1	2250.358091008	2251.030091008	2670.332	3982.832	BTF
4	Spectrogram 1	1	2251.553211316	2252.225211316	2624.763	3937.263	BTF
5	Spectrogram 1	1	2252.841829202	2253.513829202	2579.193	3891.693	BTF
6	Spectrogram 1	1	2267.19954285	2267.87154285	2624.763	3937.263	BTF
7	Spectrogram 1	1	2272.175150962	2272.847150962	3126.028	4438.528	BTF
8	Spectrogram 1	1	2306.341804478	2307.013804478	3004.509	4317.009	BTF
9	Spectrogram 1	1	2846.662692294	2847.334692294	2639.953	3952.453	BTF
10	Spectrogram 1	1	3373.024211161	3373.696211161	2412.104	3724.604	BTF
11	Spectrogram 1	1	3374.589251812	3375.261251812	2320.965	3633.465	BTF
12	Spectrogram 1	1	3376.186812787	3376.858812787	2381.725	3694.225	BTF
13	Spectrogram 1	1	3458.27620916	3458.94820916	2731.092	4043.592	BTF
14	Spectrogram 1	1	3606.98346541	3607.65546541	2442.484	3754.984	BTF
15	Spectrogram 1	1	3801.446799495	3802.118799495	2153.877	3466.377	BTF
16	Spectrogram 1	1	3803.495579983	3804.167579983	2153.877	3466.377	BTF
17	Spectrogram 1	1	3805.832976713	3806.504976713	2184.256	3496.756	BTF
18	Spectrogram 1	1	3808.593139314	3809.265139314	2138.687	3451.187	BTF
19	Spectrogram 1	1	4990.129171021	4990.801171021	2032.358	3344.858	BTF
20	Spectrogram 1	1	5504.189899325	5504.861899325	2138.687	3451.187	BTF
21	Spectrogram 1	1	5909.470219455	5910.142219455	2214.636	3527.136	BTF
