Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	44.464782586	45.136782586	2670.332	3982.832	BTF
2	Spectrogram 1	1	317.6	318.272	2156.25	3468.75	BTF
3	Spectrogram 1	1	319.346777866	320.018777866	2260.206	3572.706	BTF
4	Spectrogram 1	1	323.883361686	324.555361686	2169.066	3481.566	BTF
5	Spectrogram 1	1	325.200433311	325.872433311	2184.256	3496.756	BTF
6	Spectrogram 1	1	327.69636827	328.36836827	2214.636	3527.136	BTF
7	Spectrogram 1	1	329.376	330.048	2156.25	3468.75	BTF
8	Spectrogram 1	1	335.224820463	335.896820463	2260.206	3572.706	BTF
9	Spectrogram 1	1	338.4	339.072	2156.25	3468.75	BTF
10	Spectrogram 1	1	775.720569905	776.392569905	3141.218	4453.718	BTF
11	Spectrogram 1	1	868.835574652778	869.507574652778	2250	3562.5	BTF
12	Spectrogram 1	1	1028.41957465278	1029.09157465278	2250	3562.5	BTF
13	Spectrogram 1	1	1029.285500028	1029.957500028	2381.725	3694.225	BTF
14	Spectrogram 1	1	1243.45248263889	1244.12448263889	2250	3562.5	BTF
15	Spectrogram 1	1	1246.97248263889	1247.64448263889	2250	3562.5	BTF
16	Spectrogram 1	1	1248.62581597222	1249.29781597222	2250	3562.5	BTF
17	Spectrogram 1	1	1250.91547471	1251.58747471	2472.864	3785.364	BTF
18	Spectrogram 1	1	1255.64448263889	1256.31648263889	2250	3562.5	BTF
19	Spectrogram 1	1	1264.22048263889	1264.89248263889	2250	3562.5	BTF
20	Spectrogram 1	1	1453.720279203	1454.392279203	2153.877	3466.377	BTF
21	Spectrogram 1	1	1455.31381597222	1455.98581597222	2062.5	3375	BTF
22	Spectrogram 1	1	1456.32714930556	1456.99914930556	2156.25	3468.75	BTF
23	Spectrogram 1	1	1457.67114930556	1458.34314930556	2250	3562.5	BTF
24	Spectrogram 1	1	1471.805645808	1472.477645808	2062.737	3375.237	BTF
25	Spectrogram 1	1	2487.56629861111	2488.23829861111	2156.25	3468.75	BTF
