Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	0	0.672	2533.623	3846.123	BTF
2	Spectrogram 1	1	6.895708844	7.567708844	2533.623	3846.123	BTF
3	Spectrogram 1	1	20.411975116	21.083975116	2579.193	3891.693	BTF
4	Spectrogram 1	1	40.341333333	41.013333333	2250	3562.5	BTF
5	Spectrogram 1	1	42.048	42.72	2250	3562.5	BTF
6	Spectrogram 1	1	47.968	48.64	2343.75	3656.25	BTF
7	Spectrogram 1	1	51.125333333	51.797333333	2250	3562.5	BTF
8	Spectrogram 1	1	53.632	54.304	2062.5	3375	BTF
9	Spectrogram 1	1	54.752	55.424	2062.5	3375	BTF
10	Spectrogram 1	1	55.84	56.512	2062.5	3375	BTF
11	Spectrogram 1	1	57.472	58.144	2156.25	3468.75	BTF
12	Spectrogram 1	1	59.850666667	60.522666667	2437.5	3750	BTF
13	Spectrogram 1	1	61.793741881	62.465741881	2548.813	3861.313	BTF
14	Spectrogram 1	1	64.64	65.312	2437.5	3750	BTF
15	Spectrogram 1	1	214.986666667	215.658666667	2437.5	3750	BTF
16	Spectrogram 1	1	221.962666667	222.634666667	2437.5	3750	BTF
17	Spectrogram 1	1	224.426666667	225.098666667	2437.5	3750	BTF
18	Spectrogram 1	1	225.930666667	226.602666667	2437.5	3750	BTF
19	Spectrogram 1	1	241.621333333	242.293333333	2437.5	3750	BTF
20	Spectrogram 1	1	244.074666667	244.746666667	2437.5	3750	BTF
21	Spectrogram 1	1	252.885333333	253.557333333	2718.75	4031.25	BTF
22	Spectrogram 1	1	275.495095938	276.167095938	2381.725	3694.225	BTF
23	Spectrogram 1	1	277.738998377	278.410998377	2442.484	3754.984	BTF
24	Spectrogram 1	1	282.34399594	283.01599594	2536.709	3849.209	BTF
25	Spectrogram 1	1	284.869786085	285.541786085	2396.915	3709.415	BTF
26	Spectrogram 1	1	315.312096494	315.984096494	2503.244	3815.744	BTF
27	Spectrogram 1	1	535.786666667	536.458666667	2437.5	3750	BTF
28	Spectrogram 1	1	537.162666667	537.834666667	2437.5	3750	BTF
29	Spectrogram 1	1	538.762666667	539.434666667	2437.5	3750	BTF
30	Spectrogram 1	1	542.090666667	542.762666667	2437.5	3750	BTF
31	Spectrogram 1	1	602.021576494	602.693576494	2245.016	3557.516	BTF
32	Spectrogram 1	1	627.334590433	628.006590433	2184.256	3496.756	BTF
33	Spectrogram 1	1	630.029713911	630.701713911	2245.016	3557.516	BTF
34	Spectrogram 1	1	631.387437488	632.059437488	2214.636	3527.136	BTF
35	Spectrogram 1	1	632.594756089	633.266756089	2108.307	3420.807	BTF
36	Spectrogram 1	1	634.489065032	635.161065032	2594.383	3906.883	BTF
37	Spectrogram 1	1	635.712642268	636.384642268	2503.244	3815.744	BTF
38	Spectrogram 1	1	636.830529974	637.502529974	2503.244	3815.744	BTF
