Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	385.4478727	386.1198727	2536.709	3849.209	BTF
2	Spectrogram 1	1	2675.371079099	2676.043079099	2472.864	3785.364	BTF
3	Spectrogram 1	1	3987.872114583	3988.544114583	2437.5	3750	BTF
4	Spectrogram 1	1	3997.788602388	3998.460602388	2457.674	3770.174	BTF
5	Spectrogram 1	1	3999.008114583	3999.680114583	2437.5	3750	BTF
6	Spectrogram 1	1	4000.691041413	4001.363041413	2579.193	3891.693	BTF
7	Spectrogram 1	1	4002.901447917	4003.573447917	2250	3562.5	BTF
8	Spectrogram 1	1	4070.987649194	4071.659649194	2123.497	3435.997	BTF
9	Spectrogram 1	1	4073.15431586	4073.82631586	2214.636	3527.136	BTF
10	Spectrogram 1	1	4074.983593095	4075.655593095	2275.396	3587.896	BTF
11	Spectrogram 1	1	4076.68278125	4077.35478125	2250	3562.5	BTF
12	Spectrogram 1	1	4078.89117309	4079.56317309	2199.446	3511.946	BTF
13	Spectrogram 1	1	4095.617376906	4096.289376906	2290.585	3603.085	BTF
14	Spectrogram 1	1	4188.45276208	4189.12476208	2396.915	3709.415	BTF
15	Spectrogram 1	1	4524.452840247	4525.124840247	2366.535	3679.035	BTF
16	Spectrogram 1	1	4671.257750833	4671.929750833	2062.737	3375.237	BTF
17	Spectrogram 1	1	4739.948896246	4740.620896246	2366.535	3679.035	BTF
18	Spectrogram 1	1	4987.107418058	4987.779418058	2123.497	3435.997	BTF
19	Spectrogram 1	1	4993.591158956	4994.263158956	2032.358	3344.858	BTF
20	Spectrogram 1	1	4996.009859203	4996.681859203	2032.358	3344.858	BTF
