Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	10.850994925	11.522994925	2488.054	3800.554	BTF
2	Spectrogram 1	1	23.086771864	23.758771864	2594.383	3906.883	BTF
3	Spectrogram 1	1	54.098969423	54.770969423	2624.763	3937.263	BTF
4	Spectrogram 1	1	59.773770356	60.445770356	2548.813	3861.313	BTF
5	Spectrogram 1	1	62.164014258	62.836014258	2639.953	3952.453	BTF
6	Spectrogram 1	1	65.546129607	66.218129607	2609.573	3922.073	BTF
7	Spectrogram 1	1	65.960763753	66.632763753	2199.446	3511.946	BTF
8	Spectrogram 1	1	89.501419969	90.173419969	2229.826	3542.326	BTF
9	Spectrogram 1	1	98.700597935	99.372597935	2138.687	3451.187	BTF
10	Spectrogram 1	1	116.131498353	116.803498353	2564.003	3876.503	BTF
11	Spectrogram 1	1	136.225001925	136.897001925	2670.332	3982.832	BTF
12	Spectrogram 1	1	269.655948164	270.327948164	2199.446	3511.946	BTF
13	Spectrogram 1	1	352.594972513	353.266972513	2047.547	3360.047	BTF
14	Spectrogram 1	1	362.094972212	362.766972212	2776.661	4089.161	BTF
15	Spectrogram 1	1	375.456765412	376.128765412	2715.902	4028.402	BTF
16	Spectrogram 1	1	866.054477346	866.726477346	2351.345	3663.845	BTF
17	Spectrogram 1	1	952.038249126	952.710249126	2837.421	4149.921	BTF
18	Spectrogram 1	1	996.330948854	997.002948854	2138.687	3451.187	BTF
19	Spectrogram 1	1	1046.704950922	1047.376950922	2548.813	3861.313	BTF
20	Spectrogram 1	1	1047.928528158	1048.600528158	2488.054	3800.554	BTF
21	Spectrogram 1	1	1051.473245132	1052.145245132	2412.104	3724.604	BTF
22	Spectrogram 1	1	1053.566742595	1054.238742595	2214.636	3527.136	BTF
23	Spectrogram 1	1	1054.859425522	1055.531425522	2548.813	3861.313	BTF
24	Spectrogram 1	1	1058.578939244	1059.250939244	2518.434	3830.934	BTF
25	Spectrogram 1	1	1167.831006293	1168.503006293	2503.244	3815.744	BTF
26	Spectrogram 1	1	1170.900113511	1171.572113511	2548.813	3861.313	BTF
27	Spectrogram 1	1	1171.123690747	1171.795690747	3019.699	4332.199	BTF
28	Spectrogram 1	1	1176.245645021	1176.917645021	2518.434	3830.934	BTF
29	Spectrogram 1	1	1176.639953964	1177.311953964	3050.079	4362.579	BTF
30	Spectrogram 1	1	1179.635872284	1180.307872284	2761.472	4073.972	BTF
31	Spectrogram 1	1	1181.070831634	1181.742831634	2548.813	3861.313	BTF
32	Spectrogram 1	1	1204.127751367	1204.799751367	2548.813	3861.313	BTF
33	Spectrogram 1	1	1206.107426164	1206.779426164	2533.623	3846.123	BTF
34	Spectrogram 1	1	1207.749702586	1208.421702586	2472.864	3785.364	BTF
35	Spectrogram 1	1	1209.310679724	1209.982679724	2503.244	3815.744	BTF
36	Spectrogram 1	1	1209.765964276	1210.437964276	1895.649	3208.149	BTF
37	Spectrogram 1	1	1452.493693011	1453.165693011	2624.763	3937.263	BTF
38	Spectrogram 1	1	1453.709140166	1454.381140166	2564.003	3876.503	BTF
39	Spectrogram 1	1	1454.042473499	1454.714473499	2472.864	3785.364	BTF
40	Spectrogram 1	1	1454.810766182	1455.482766182	2457.674	3770.174	BTF
41	Spectrogram 1	1	1455.335156426	1456.007156426	2472.864	3785.364	BTF
42	Spectrogram 1	1	1455.859548197	1456.531548197	2822.231	4134.731	BTF
43	Spectrogram 1	1	1456.448979091	1457.120979091	2472.864	3785.364	BTF
44	Spectrogram 1	1	1457.046540067	1457.718540067	2579.193	3891.693	BTF
45	Spectrogram 1	1	1457.546540067	1458.218540067	2564.003	3876.503	BTF
46	Spectrogram 1	1	1459.270117303	1459.942117303	2503.244	3815.744	BTF
47	Spectrogram 1	1	1460.729465069	1461.401465069	2503.244	3815.744	BTF
48	Spectrogram 1	1	1462.034343117	1462.706343117	2457.674	3770.174	BTF
49	Spectrogram 1	1	1463.066863443	1463.738863443	2396.915	3709.415	BTF
50	Spectrogram 1	1	1464.180686108	1464.852686108	2396.915	3709.415	BTF
51	Spectrogram 1	1	1469.392069749	1470.064069749	2260.206	3572.706	BTF
52	Spectrogram 1	1	1496.371755238	1497.043755238	2427.294	3739.794	BTF
53	Spectrogram 1	1	1520.514040824	1521.186040824	2396.915	3709.415	BTF
54	Spectrogram 1	1	1535.660388397	1536.332388397	2199.446	3511.946	BTF
55	Spectrogram 1	1	1561.818934147	1562.490934147	2427.294	3739.794	BTF
56	Spectrogram 1	1	1563.188852846	1563.860852846	2609.573	3922.073	BTF
57	Spectrogram 1	1	1564.72950478	1565.40150478	2518.434	3830.934	BTF
58	Spectrogram 1	1	1568.514059153	1569.186059153	2533.623	3846.123	BTF
59	Spectrogram 1	1	1570.867717689	1571.539717689	2503.244	3815.744	BTF
60	Spectrogram 1	1	1574.664463829	1575.336463829	2488.054	3800.554	BTF
61	Spectrogram 1	1	1588.696990264	1589.368990264	2169.066	3481.566	BTF
62	Spectrogram 1	1	1589.209185386	1589.881185386	2624.763	3937.263	BTF
63	Spectrogram 1	1	1589.794551239	1590.466551239	2077.927	3390.427	BTF
64	Spectrogram 1	1	1643.197010119	1643.869010119	2351.345	3663.845	BTF
65	Spectrogram 1	1	1766.449079922	1767.121079922	2351.345	3663.845	BTF
66	Spectrogram 1	1	1901.367831039	1902.039831039	2336.155	3648.655	BTF
67	Spectrogram 1	1	1904.339377282	1905.011377282	2275.396	3587.896	BTF
68	Spectrogram 1	1	1909.201167427	1909.873167427	2305.775	3618.275	BTF
69	Spectrogram 1	1	2016.985761511	2017.657761511	2427.294	3739.794	BTF
70	Spectrogram 1	1	2243.632169903	2244.304169903	2472.864	3785.364	BTF
71	Spectrogram 1	1	2246.48989348	2247.16189348	2472.864	3785.364	BTF
72	Spectrogram 1	1	2248.782577935	2249.454577935	2427.294	3739.794	BTF
73	Spectrogram 1	1	2261.876078452	2262.548078452	2579.193	3891.693	BTF
74	Spectrogram 1	1	2263.571200403	2264.243200403	2579.193	3891.693	BTF
75	Spectrogram 1	1	2269.002097767	2269.674097767	2533.623	3846.123	BTF
76	Spectrogram 1	1	2291.908607641	2292.580607641	2503.244	3815.744	BTF
77	Spectrogram 1	1	2397.266364219	2397.938364219	2442.484	3754.984	BTF
78	Spectrogram 1	1	2407.859864736	2408.531864736	2488.054	3800.554	BTF
79	Spectrogram 1	1	2411.957427239	2412.629427239	2518.434	3830.934	BTF
80	Spectrogram 1	1	2413.461492279	2414.133492279	2518.434	3830.934	BTF
81	Spectrogram 1	1	2415.809328559	2416.481328559	2457.674	3770.174	BTF
82	Spectrogram 1	1	2416.770408099	2417.442408099	2366.535	3679.035	BTF
83	Spectrogram 1	1	2417.390629372	2418.062629372	2396.915	3709.415	BTF
84	Spectrogram 1	1	2418.477725172	2419.149725172	2396.915	3709.415	BTF
