Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	55.452627676	56.124627676	2488.054	3800.554	BTF
2	Spectrogram 1	1	65.570518437	66.242518437	2320.965	3633.465	BTF
3	Spectrogram 1	1	71.891660551	72.563660551	2366.535	3679.035	BTF
4	Spectrogram 1	1	298.84294882	299.51494882	2214.636	3527.136	BTF
5	Spectrogram 1	1	437.802666666667	438.474666666667	2250	3562.5	BTF
6	Spectrogram 1	1	439.125333333333	439.797333333333	2250	3562.5	BTF
7	Spectrogram 1	1	440.768	441.44	2250	3562.5	BTF
8	Spectrogram 1	1	442.752	443.424	2250	3562.5	BTF
9	Spectrogram 1	1	446.304	446.976	2250	3562.5	BTF
10	Spectrogram 1	1	446.871453906	447.543453906	2381.725	3694.225	BTF
11	Spectrogram 1	1	1678.98670486111	1679.65870486111	2250	3562.5	BTF
12	Spectrogram 1	1	1682.03737152778	1682.70937152778	2437.5	3750	BTF
13	Spectrogram 1	1	1685.98403819444	1686.65603819444	2250	3562.5	BTF
14	Spectrogram 1	1	1723.25337152778	1723.92537152778	2156.25	3468.75	BTF
15	Spectrogram 1	1	1730.330608733	1731.002608733	2351.345	3663.845	BTF
16	Spectrogram 1	1	1734.83737152778	1735.50937152778	2437.5	3750	BTF
17	Spectrogram 1	1	1736.70403819444	1737.37603819444	2437.5	3750	BTF
18	Spectrogram 1	1	1745.73870486111	1746.41070486111	2437.5	3750	BTF
19	Spectrogram 1	1	1747.45603819444	1748.12803819444	2250	3562.5	BTF
20	Spectrogram 1	1	1748.87470486111	1749.54670486111	2250	3562.5	BTF
21	Spectrogram 1	1	1766.83737152778	1767.50937152778	2156.25	3468.75	BTF
22	Spectrogram 1	1	1770.93337152778	1771.60537152778	2156.25	3468.75	BTF
23	Spectrogram 1	1	1773.06670486111	1773.73870486111	2437.5	3750	BTF
24	Spectrogram 1	1	1774.241194639	1774.913194639	2290.585	3603.085	BTF
25	Spectrogram 1	1	1776.71470486111	1777.38670486111	2250	3562.5	BTF
26	Spectrogram 1	1	1780.99203819444	1781.66403819444	2250	3562.5	BTF
27	Spectrogram 1	1	1782.334693629	1783.006693629	2275.396	3587.896	BTF
28	Spectrogram 1	1	1786.58137152778	1787.25337152778	2250	3562.5	BTF
29	Spectrogram 1	1	1789.96270486111	1790.63470486111	2250	3562.5	BTF
30	Spectrogram 1	1	1815.49872395833	1816.17072395833	2437.5	3750	BTF
31	Spectrogram 1	1	1819.810313776	1820.482313776	2488.054	3800.554	BTF
32	Spectrogram 1	1	1822.63472395833	1823.30672395833	2437.5	3750	BTF
33	Spectrogram 1	1	1830.456659822	1831.128659822	2336.155	3648.655	BTF
34	Spectrogram 1	1	1837.655849868	1838.327849868	2001.978	3314.478	BTF
35	Spectrogram 1	1	1839.033898649	1839.705898649	3004.509	4317.009	BTF
36	Spectrogram 1	1	1846.428210646	1847.100210646	2457.674	3770.174	BTF
37	Spectrogram 1	1	1848.82251959	1849.49451959	2396.915	3709.415	BTF
38	Spectrogram 1	1	1854.972926039	1855.644926039	2093.117	3405.617	BTF
39	Spectrogram 1	1	1856.216828478	1856.888828478	1986.788	3299.288	BTF
40	Spectrogram 1	1	1891.566431198	1892.238431198	2138.687	3451.187	BTF
41	Spectrogram 1	1	1893.781878353	1894.453878353	2062.737	3375.237	BTF
42	Spectrogram 1	1	1896.821390625	1897.493390625	2437.5	3750	BTF
43	Spectrogram 1	1	1899.643666519	1900.315666519	2108.307	3420.807	BTF
44	Spectrogram 1	1	1902.481066421	1903.153066421	2062.737	3375.237	BTF
45	Spectrogram 1	1	1907.37072395833	1908.04272395833	2250	3562.5	BTF
46	Spectrogram 1	1	1909.68430924	1910.35630924	2184.256	3496.756	BTF
47	Spectrogram 1	1	1921.48512683	1922.15712683	2017.168	3329.668	BTF
48	Spectrogram 1	1	1928.708707121	1929.380707121	2169.066	3481.566	BTF
49	Spectrogram 1	1	1933.456676128	1934.128676128	2047.547	3360.047	BTF
50	Spectrogram 1	1	1960.67205729167	1961.34405729167	2156.25	3468.75	BTF
51	Spectrogram 1	1	1962.24005729167	1962.91205729167	2156.25	3468.75	BTF
