Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2815.306857741	2815.978857741	2457.674	3770.174	BTF
2	Spectrogram 1	1	2827.123934094	2827.795934094	2533.623	3846.123	BTF
3	Spectrogram 1	1	3007.989830447	3008.661830447	2639.953	3952.453	BTF
4	Spectrogram 1	1	3008.839423943	3009.511423943	2670.332	3982.832	BTF
5	Spectrogram 1	1	3010.396334512	3011.068334512	2594.383	3906.883	BTF
6	Spectrogram 1	1	3011.323169694	3011.995169694	2624.763	3937.263	BTF
7	Spectrogram 1	1	3012.705283515	3013.377283515	2609.573	3922.073	BTF
8	Spectrogram 1	1	3021.585739422	3022.257739422	2655.142	3967.642	BTF
9	Spectrogram 1	1	3023.927206597	3024.599206597	2437.5	3750	BTF
10	Spectrogram 1	1	3023.948539931	3024.620539931	2156.25	3468.75	BTF
11	Spectrogram 1	1	3024.001873264	3024.673873264	2250	3562.5	BTF
12	Spectrogram 1	1	3025.813388765	3026.485388765	2791.851	4104.351	BTF
13	Spectrogram 1	1	3752.733914894	3753.405914894	2351.345	3663.845	BTF
14	Spectrogram 1	1	4386.620252334	4387.292252334	2503.244	3815.744	BTF
15	Spectrogram 1	1	5852.892951299	5853.564951299	2488.054	3800.554	BTF
16	Spectrogram 1	1	6023.498677904	6024.170677904	2518.434	3830.934	BTF
17	Spectrogram 1	1	6039.937706536	6040.609706536	2548.813	3861.313	BTF
18	Spectrogram 1	1	6410.185762594	6410.857762594	2548.813	3861.313	BTF
19	Spectrogram 1	1	6419.291455772	6419.963455772	2518.434	3830.934	BTF
20	Spectrogram 1	1	6431.945930498	6432.617930498	2518.434	3830.934	BTF
21	Spectrogram 1	1	6637.401259084	6638.073259084	2533.623	3846.123	BTF
22	Spectrogram 1	1	6642.803700229	6643.475700229	2412.104	3724.604	BTF
23	Spectrogram 1	1	6645.24678966	6645.91878966	2427.294	3739.794	BTF
24	Spectrogram 1	1	6649.120774461	6649.792774461	2412.104	3724.604	BTF
25	Spectrogram 1	1	6701.994773049	6702.666773049	2579.193	3891.693	BTF
