Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	471.542172886	472.214172886	2214.636	3527.136	BTF
2	Spectrogram 1	1	474.034042805	474.706042805	2153.877	3466.377	BTF
3	Spectrogram 1	1	477.131605182	477.803605182	2138.687	3451.187	BTF
4	Spectrogram 1	1	746.389333333333	747.061333333333	2062.5	3375	BTF
5	Spectrogram 1	1	748.69670898	749.36870898	2062.737	3375.237	BTF
6	Spectrogram 1	1	767.317333333333	767.989333333333	2250	3562.5	BTF
7	Spectrogram 1	1	782.501596287	783.173596287	1834.889	3147.389	BTF
8	Spectrogram 1	1	804.652006443	805.324006443	2199.446	3511.946	BTF
9	Spectrogram 1	1	805.916234085	806.588234085	2153.877	3466.377	BTF
10	Spectrogram 1	1	810.899976726	811.571976726	2062.737	3375.237	BTF
11	Spectrogram 1	1	964.908153352	965.580153352	2169.066	3481.566	BTF
12	Spectrogram 1	1	1114.375674003	1115.047674003	2229.826	3542.326	BTF
13	Spectrogram 1	1	1115.448844735	1116.120844735	2214.636	3527.136	BTF
14	Spectrogram 1	1	1115.733397581	1116.405397581	2579.193	3891.693	BTF
15	Spectrogram 1	1	1116.10331628	1116.77531628	2351.345	3663.845	BTF
16	Spectrogram 1	1	1116.517950426	1117.189950426	2305.775	3618.275	BTF
17	Spectrogram 1	1	1155.806575617	1156.478575617	2245.016	3557.516	BTF
18	Spectrogram 1	1	1167.066742423	1167.738742423	2229.826	3542.326	BTF
19	Spectrogram 1	1	1229.58933333333	1230.26133333333	2156.25	3468.75	BTF
20	Spectrogram 1	1	1231.59114838	1232.26314838	2336.155	3648.655	BTF
21	Spectrogram 1	1	1241.376	1242.048	2437.5	3750	BTF
22	Spectrogram 1	1	1703.505917703	1704.177917703	2412.104	3724.604	BTF
23	Spectrogram 1	1	1706.12266666667	1706.79466666667	2250	3562.5	BTF
24	Spectrogram 1	1	1708.627870324	1709.299870324	2396.915	3709.415	BTF
25	Spectrogram 1	1	1711.06133333333	1711.73333333333	2250	3562.5	BTF
26	Spectrogram 1	1	1713.25866666667	1713.93066666667	2437.5	3750	BTF
27	Spectrogram 1	1	1982.566984705	1983.238984705	2624.763	3937.263	BTF
28	Spectrogram 1	1	2247.69714223	2248.36914223	2108.307	3420.807	BTF
29	Spectrogram 1	1	2249.189012149	2249.861012149	2123.497	3435.997	BTF
30	Spectrogram 1	1	2250.993890198	2251.665890198	2093.117	3405.617	BTF
31	Spectrogram 1	1	2254.209338754	2254.881338754	2077.927	3390.427	BTF
32	Spectrogram 1	1	2256.506088123	2257.178088123	2184.256	3496.756	BTF
33	Spectrogram 1	1	2260.29470741	2260.96670741	2108.307	3420.807	BTF
34	Spectrogram 1	1	2287.774392017	2288.446392017	2077.927	3390.427	BTF
35	Spectrogram 1	1	2426.729721478	2427.401721478	1880.459	3192.959	BTF
36	Spectrogram 1	1	2484.469578497	2485.141578497	2062.737	3375.237	BTF
37	Spectrogram 1	1	2485.949241953	2486.621241953	2062.737	3375.237	BTF
38	Spectrogram 1	1	2586.225696399	2586.897696399	2047.547	3360.047	BTF
39	Spectrogram 1	1	2588.969600239	2589.641600239	2077.927	3390.427	BTF
40	Spectrogram 1	1	2961.571327251	2962.243327251	2153.877	3466.377	BTF
41	Spectrogram 1	1	4221.579801862	4222.251801862	1971.598	3284.098	BTF
42	Spectrogram 1	1	4249.213958014	4249.885958014	2624.763	3937.263	BTF
43	Spectrogram 1	1	4250.429405168	4251.101405168	2579.193	3891.693	BTF
44	Spectrogram 1	1	4251.52696419	4252.19896419	2564.003	3876.503	BTF
45	Spectrogram 1	1	4252.864	4253.536	2343.75	3656.25	BTF
46	Spectrogram 1	1	4281.27087644	4281.94287644	2518.434	3830.934	BTF
47	Spectrogram 1	1	4355.90911445	4356.58111445	2564.003	3876.503	BTF
48	Spectrogram 1	1	4357.043260791	4357.715260791	2533.623	3846.123	BTF
49	Spectrogram 1	1	4358.567651035	4359.239651035	2609.573	3922.073	BTF
50	Spectrogram 1	1	6143.726716777	6144.398716777	1880.459	3192.959	BTF
51	Spectrogram 1	1	6147.694197853	6148.366197853	1834.889	3147.389	BTF
52	Spectrogram 1	1	6151.779565109	6152.451565109	1880.459	3192.959	BTF
53	Spectrogram 1	1	6155.877127486	6156.549127486	1910.839	3223.339	BTF
54	Spectrogram 1	1	6160.616966285	6161.288966285	1895.649	3208.149	BTF
55	Spectrogram 1	1	6169.206396628	6169.878396628	1971.598	3284.098	BTF
56	Spectrogram 1	1	6176.104770059	6176.776770059	1880.459	3192.959	BTF
57	Spectrogram 1	1	6180.218592599	6180.890592599	1926.028	3238.528	BTF
58	Spectrogram 1	1	6187.462497841	6188.134497841	1834.889	3147.389	BTF
59	Spectrogram 1	1	6191.812092738	6192.484092738	1698.18	3010.68	BTF
60	Spectrogram 1	1	6217.108845759	6217.780845759	1941.218	3253.718	BTF
61	Spectrogram 1	1	6219.088520556	6219.760520556	1895.649	3208.149	BTF
62	Spectrogram 1	1	6224.100718481	6224.772718481	1880.459	3192.959	BTF
63	Spectrogram 1	1	6226.495027424	6227.167027424	1941.218	3253.718	BTF
64	Spectrogram 1	1	6229.560069476	6230.232069476	1895.649	3208.149	BTF
65	Spectrogram 1	1	6242.612919209	6243.284919209	1910.839	3223.339	BTF
66	Spectrogram 1	1	6248.320239085	6248.992239085	1941.218	3253.718	BTF
67	Spectrogram 1	1	6251.198271106	6251.870271106	1956.408	3268.908	BTF
68	Spectrogram 1	1	6255.897459499	6256.569459499	1971.598	3284.098	BTF
69	Spectrogram 1	1	6260.856810494	6261.528810494	1941.218	3253.718	BTF
70	Spectrogram 1	1	6280.694215875	6281.366215875	1926.028	3238.528	BTF
71	Spectrogram 1	1	6284.047875813	6284.719875813	1910.839	3223.339	BTF
