Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	31.391635517	32.063635517	2579.193	3891.693	BTF
2	Spectrogram 1	1	806.080772383	806.752772383	2093.117	3405.617	BTF
3	Spectrogram 1	1	1126.162188259	1126.834188259	2214.636	3527.136	BTF
4	Spectrogram 1	1	1126.771944357	1127.443944357	2138.687	3451.187	BTF
5	Spectrogram 1	1	1127.710968747	1128.382968747	2199.446	3511.946	BTF
6	Spectrogram 1	1	1128.438611023	1129.110611023	1986.788	3299.288	BTF
7	Spectrogram 1	1	1128.796334601	1129.468334601	2229.826	3542.326	BTF
8	Spectrogram 1	1	1130.259749235	1130.931749235	2214.636	3527.136	BTF
9	Spectrogram 1	1	1132.215035315	1132.887035315	2184.256	3496.756	BTF
10	Spectrogram 1	1	1132.641864583	1133.313864583	2032.358	3344.858	BTF
11	Spectrogram 1	1	1134.568695379	1135.240695379	2229.826	3542.326	BTF
12	Spectrogram 1	1	1136.158126273	1136.830126273	2214.636	3527.136	BTF
13	Spectrogram 1	1	1136.788207574	1137.460207574	2488.054	3800.554	BTF
14	Spectrogram 1	1	1137.33335243056	1138.00535243056	2156.25	3468.75	BTF
15	Spectrogram 1	1	1154.141873747	1154.813873747	2169.066	3481.566	BTF
16	Spectrogram 1	1	1183.414242162	1184.086242162	2108.307	3420.807	BTF
17	Spectrogram 1	1	1208.032132223	1208.704132223	2260.206	3572.706	BTF
18	Spectrogram 1	1	1215.024005196	1215.696005196	2153.877	3466.377	BTF
19	Spectrogram 1	1	1229.105310591	1229.777310591	2396.915	3709.415	BTF
20	Spectrogram 1	1	1257.235402584	1257.907402584	2396.915	3709.415	BTF
21	Spectrogram 1	1	1686.564798888	1687.236798888	2488.054	3800.554	BTF
22	Spectrogram 1	1	1688.979433034	1689.651433034	2503.244	3815.744	BTF
23	Spectrogram 1	1	1691.670491472	1692.342491472	2472.864	3785.364	BTF
24	Spectrogram 1	1	1694.007889846	1694.679889846	2488.054	3800.554	BTF
25	Spectrogram 1	1	1717.597329905	1718.269329905	2427.294	3739.794	BTF
26	Spectrogram 1	1	1719.808713546	1720.480713546	2184.256	3496.756	BTF
27	Spectrogram 1	1	1737.792459493	1738.464459493	2214.636	3527.136	BTF
28	Spectrogram 1	1	1760.451005242	1761.123005242	2123.497	3435.997	BTF
29	Spectrogram 1	1	1764.511982379	1765.183982379	2093.117	3405.617	BTF
30	Spectrogram 1	1	1765.686779127	1766.358779127	2184.256	3496.756	BTF
31	Spectrogram 1	1	1766.150193761	1766.822193761	2305.775	3618.275	BTF
32	Spectrogram 1	1	1767.12537152778	1767.79737152778	2437.5	3750	BTF
33	Spectrogram 1	1	1767.60537152778	1768.27737152778	2250	3562.5	BTF
34	Spectrogram 1	1	1768.402227809	1769.074227809	2108.307	3420.807	BTF
35	Spectrogram 1	1	1768.71930098	1769.39130098	2275.396	3587.896	BTF
36	Spectrogram 1	1	1769.296536752	1769.968536752	2169.066	3481.566	BTF
37	Spectrogram 1	1	1770.268082995	1770.940082995	2214.636	3527.136	BTF
38	Spectrogram 1	1	1772.23470486111	1772.90670486111	2250	3562.5	BTF
39	Spectrogram 1	1	1775.69070486111	1776.36270486111	2250	3562.5	BTF
40	Spectrogram 1	1	1782.479469691	1783.151469691	2138.687	3451.187	BTF
41	Spectrogram 1	1	1785.194916845	1785.866916845	2305.775	3618.275	BTF
42	Spectrogram 1	1	1791.78670486111	1792.45870486111	2156.25	3468.75	BTF
43	Spectrogram 1	1	1794.503864517	1795.175864517	2093.117	3405.617	BTF
44	Spectrogram 1	1	1800.125817264	1800.797817264	2169.066	3481.566	BTF
45	Spectrogram 1	1	1803.272160254	1803.944160254	2138.687	3451.187	BTF
46	Spectrogram 1	1	2084.268202128	2084.940202128	2396.915	3709.415	BTF
47	Spectrogram 1	1	2085.995844405	2086.667844405	2336.155	3648.655	BTF
48	Spectrogram 1	1	2087.756005179	2088.428005179	2396.915	3709.415	BTF
49	Spectrogram 1	1	2090.227549894	2090.899549894	2366.535	3679.035	BTF
50	Spectrogram 1	1	2091.8454376	2092.5174376	2412.104	3724.604	BTF
51	Spectrogram 1	1	2093.40641321	2094.07841321	2442.484	3754.984	BTF
52	Spectrogram 1	1	2095.650317177	2096.322317177	2381.725	3694.225	BTF
53	Spectrogram 1	1	2160.544635122	2161.216635122	2153.877	3466.377	BTF
54	Spectrogram 1	1	2160.886098536	2161.558098536	2260.206	3572.706	BTF
55	Spectrogram 1	1	2161.991789593	2162.663789593	2229.826	3542.326	BTF
56	Spectrogram 1	1	2162.695041626	2163.367041626	2077.927	3390.427	BTF
57	Spectrogram 1	1	2163.235692032	2163.907692032	2184.256	3496.756	BTF
58	Spectrogram 1	1	2261.020272996	2261.692272996	2047.547	3360.047	BTF
59	Spectrogram 1	1	2262.739785192	2263.411785192	2001.978	3314.478	BTF
60	Spectrogram 1	1	2265.237390625	2265.909390625	2062.5	3375	BTF
61	Spectrogram 1	1	2267.573120052	2268.245120052	2108.307	3420.807	BTF
62	Spectrogram 1	1	2505.983767379	2506.655767379	1895.649	3208.149	BTF
63	Spectrogram 1	1	2571.10407638889	2571.77607638889	2062.5	3375	BTF
64	Spectrogram 1	1	2580.86407638889	2581.53607638889	2062.5	3375	BTF
65	Spectrogram 1	1	2728.81074305556	2729.48274305556	2156.25	3468.75	BTF
66	Spectrogram 1	1	2730.361884916	2731.033884916	1956.408	3268.908	BTF
67	Spectrogram 1	1	2734.25074305556	2734.92274305556	2062.5	3375	BTF
68	Spectrogram 1	1	2737.036684718	2737.708684718	2001.978	3314.478	BTF
69	Spectrogram 1	1	2752.39474305556	2753.06674305556	2250	3562.5	BTF
70	Spectrogram 1	1	2779.15740972222	2779.82940972222	2156.25	3468.75	BTF
71	Spectrogram 1	1	2782.67740972222	2783.34940972222	2156.25	3468.75	BTF
72	Spectrogram 1	1	2784.20274305556	2784.87474305556	2250	3562.5	BTF
73	Spectrogram 1	1	2797.268397946	2797.940397946	2062.737	3375.237	BTF
74	Spectrogram 1	1	2799.715553945	2800.387553945	1986.788	3299.288	BTF
75	Spectrogram 1	1	2801.365960449	2802.037960449	1910.839	3223.339	BTF
76	Spectrogram 1	1	2804.77874305556	2805.45074305556	2156.25	3468.75	BTF
77	Spectrogram 1	1	2815.21074305556	2815.88274305556	2156.25	3468.75	BTF
78	Spectrogram 1	1	2818.63474305556	2819.30674305556	2062.5	3375	BTF
79	Spectrogram 1	1	2867.01874305556	2867.69074305556	2062.5	3375	BTF
80	Spectrogram 1	1	2900.073308996	2900.745308996	2260.206	3572.706	BTF
81	Spectrogram 1	1	2908.08540972222	2908.75740972222	2250	3562.5	BTF
82	Spectrogram 1	1	2928.96762863	2929.63962863	1348.813	2661.313	BTF
83	Spectrogram 1	1	2932.752183003	2933.424183003	3277.927	4590.427	BTF
84	Spectrogram 1	1	2934.08007638889	2934.75207638889	2156.25	3468.75	BTF
85	Spectrogram 1	1	2997.386344187	2998.058344187	1379.193	2691.693	BTF
86	Spectrogram 1	1	2998.829433618	2999.501433618	1318.434	2630.934	BTF
87	Spectrogram 1	1	3004.870087079	3005.542087079	1303.244	2615.744	BTF
88	Spectrogram 1	1	3010.187161777	3010.859161777	1272.864	2585.364	BTF
89	Spectrogram 1	1	3258.057158397	3258.729158397	3293.117	4605.617	BTF
90	Spectrogram 1	1	3262.679111144	3263.351111144	3308.307	4620.807	BTF
91	Spectrogram 1	1	3266.975860639	3267.647860639	3323.497	4635.997	BTF
92	Spectrogram 1	1	3482.90142881944	3483.57342881944	2156.25	3468.75	BTF
93	Spectrogram 1	1	3484.51209548611	3485.18409548611	2062.5	3375	BTF
94	Spectrogram 1	1	3547.601973748	3548.273973748	2229.826	3542.326	BTF
95	Spectrogram 1	1	3550.11209548611	3550.78409548611	2062.5	3375	BTF
96	Spectrogram 1	1	3687.95744791667	3688.62944791667	2156.25	3468.75	BTF
97	Spectrogram 1	1	3692.51211458333	3693.18411458333	2062.5	3375	BTF
98	Spectrogram 1	1	3697.21611458333	3697.88811458333	2062.5	3375	BTF
