Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	19.659932242	20.331932242	2199.446	3511.946	BTF
2	Spectrogram 1	1	63.59893684	64.27093684	2457.674	3770.174	BTF
3	Spectrogram 1	1	64.261536822	64.933536822	2275.396	3587.896	BTF
4	Spectrogram 1	1	65.103000237	65.775000237	2457.674	3770.174	BTF
5	Spectrogram 1	1	66.135520562	66.807520562	2245.016	3557.516	BTF
6	Spectrogram 1	1	67.928201845	68.600201845	2153.877	3466.377	BTF
7	Spectrogram 1	1	69.765600219	70.437600219	2260.206	3572.706	BTF
8	Spectrogram 1	1	85.163967627	85.835967627	2093.117	3405.617	BTF
9	Spectrogram 1	1	87.448520473	88.120520473	2169.066	3481.566	BTF
10	Spectrogram 1	1	153.830606348	154.502606348	2320.965	3633.465	BTF
11	Spectrogram 1	1	206.368	207.04	2718.75	4031.25	BTF
12	Spectrogram 1	1	2216.057306485	2216.729306485	2184.256	3496.756	BTF
13	Spectrogram 1	1	2220.48819915	2221.16019915	2032.358	3344.858	BTF
14	Spectrogram 1	1	2502.288883672	2502.960883672	2108.307	3420.807	BTF
15	Spectrogram 1	1	3363.841340588	3364.513340588	2001.978	3314.478	BTF
16	Spectrogram 1	1	3671.178603967	3671.850603967	2199.446	3511.946	BTF
17	Spectrogram 1	1	3674.101349356	3674.773349356	3110.839	4423.339	BTF
18	Spectrogram 1	1	3675.637934722	3676.309934722	3080.459	4392.959	BTF
19	Spectrogram 1	1	3678.328951053	3679.000951053	3095.649	4408.149	BTF
20	Spectrogram 1	1	3680.345211215	3681.017211215	3156.408	4468.908	BTF
21	Spectrogram 1	1	3681.198869752	3681.870869752	3004.509	4317.009	BTF
