Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	5365.559485451	5366.231485451	2336.155	3648.655	BTF
2	Spectrogram 1	1	5431.738838542	5432.410838542	2250	3562.5	BTF
3	Spectrogram 1	1	5495.547324896	5496.219324896	2290.585	3603.085	BTF
4	Spectrogram 1	1	5509.181474419	5509.853474419	2320.965	3633.465	BTF
5	Spectrogram 1	1	5541.555466644	5542.227466644	2381.725	3694.225	BTF
6	Spectrogram 1	1	5645.245152756	5645.917152756	2141.772	3454.272	BTF
7	Spectrogram 1	1	5647.628666012	5648.300666012	2017.168	3329.668	BTF
8	Spectrogram 1	1	5649.067690402	5649.739690402	2047.547	3360.047	BTF
9	Spectrogram 1	1	5651.835984145	5652.507984145	2214.636	3527.136	BTF
10	Spectrogram 1	1	5654.490457962	5655.162457962	2093.117	3405.617	BTF
11	Spectrogram 1	1	5661.734361462	5662.406361462	2275.396	3587.896	BTF
12	Spectrogram 1	1	5663.883370652	5664.555370652	2232.911	3545.411	BTF
13	Spectrogram 1	1	5665.462004799	5666.134004799	2260.206	3572.706	BTF
14	Spectrogram 1	1	5667.79940088	5668.47140088	2169.066	3481.566	BTF
15	Spectrogram 1	1	6417.100388752	6417.772388752	2609.573	3922.073	BTF
16	Spectrogram 1	1	6418.547543224	6419.219543224	2518.434	3830.934	BTF
17	Spectrogram 1	1	6428.47030728	6429.14230728	2488.054	3800.554	BTF
18	Spectrogram 1	1	6658.433770018	6659.105770018	2351.345	3663.845	BTF
