Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	889.119536393	889.791536393	2260.206	3572.706	BTF
2	Spectrogram 1	1	891.893352430556	892.565352430556	2156.25	3468.75	BTF
3	Spectrogram 1	1	895.387830603	896.059830603	2153.877	3466.377	BTF
4	Spectrogram 1	1	898.192710179	898.864710179	2305.775	3618.275	BTF
5	Spectrogram 1	1	901.615475164	902.287475164	2305.775	3618.275	BTF
6	Spectrogram 1	1	909.302470089	909.974470089	2214.636	3527.136	BTF
7	Spectrogram 1	1	931.265890087	931.937890087	2199.446	3511.946	BTF
8	Spectrogram 1	1	933.891907874	934.563907874	2351.345	3663.845	BTF
9	Spectrogram 1	1	937.615486637	938.287486637	2184.256	3496.756	BTF
10	Spectrogram 1	1	998.456972962	999.128972962	2199.446	3511.946	BTF
11	Spectrogram 1	1	1026.721211296	1027.393211296	2062.737	3375.237	BTF
12	Spectrogram 1	1	1028.932594937	1029.604594937	2275.396	3587.896	BTF
13	Spectrogram 1	1	1031.038285994	1031.710285994	2214.636	3527.136	BTF
14	Spectrogram 1	1	1033.335035489	1034.007035489	2245.016	3557.516	BTF
15	Spectrogram 1	1	1035.062677765	1035.734677765	2214.636	3527.136	BTF
16	Spectrogram 1	1	1237.749737465	1238.421737465	2093.117	3405.617	BTF
17	Spectrogram 1	1	1241.318844683	1241.990844683	2032.358	3344.858	BTF
18	Spectrogram 1	1	1250.465189202	1251.137189202	2184.256	3496.756	BTF
19	Spectrogram 1	1	1254.627792355	1255.299792355	2123.497	3435.997	BTF
20	Spectrogram 1	1	1336.57090715	1337.24290715	1926.028	3238.528	BTF
21	Spectrogram 1	1	1338.404240483	1339.076240483	1834.889	3147.389	BTF
22	Spectrogram 1	1	1340.042453393	1340.714453393	1895.649	3208.149	BTF
23	Spectrogram 1	1	1359.973355339	1360.645355339	1834.889	3147.389	BTF
24	Spectrogram 1	1	1360.526200867	1361.198200867	1728.56	3041.06	BTF
25	Spectrogram 1	1	1361.591241517	1362.263241517	1865.269	3177.769	BTF
26	Spectrogram 1	1	1362.973355339	1363.645355339	1819.699	3132.199	BTF
27	Spectrogram 1	1	1364.530267435	1365.202267435	1850.079	3162.579	BTF
28	Spectrogram 1	1	1368.176610426	1368.848610426	1895.649	3208.149	BTF
29	Spectrogram 1	1	1390.095313894	1390.767313894	2245.016	3557.516	BTF
30	Spectrogram 1	1	1482.831114671	1483.503114671	2062.737	3375.237	BTF
31	Spectrogram 1	1	1483.16803819444	1483.84003819444	2437.5	3750	BTF
32	Spectrogram 1	1	1554.03737152778	1554.70937152778	2250	3562.5	BTF
33	Spectrogram 1	1	1555.566916049	1556.238916049	2062.737	3375.237	BTF
34	Spectrogram 1	1	1657.02403819444	1657.69603819444	2437.5	3750	BTF
35	Spectrogram 1	1	1700.501927028	1701.173927028	2245.016	3557.516	BTF
36	Spectrogram 1	1	1701.753952838	1702.425952838	2260.206	3572.706	BTF
37	Spectrogram 1	1	1705.075092577	1705.747092577	2047.547	3360.047	BTF
38	Spectrogram 1	1	1707.213303959	1707.885303959	2229.826	3542.326	BTF
39	Spectrogram 1	1	1793.53603819444	1794.20803819444	2250	3562.5	BTF
40	Spectrogram 1	1	1796.156425164	1796.828425164	2260.206	3572.706	BTF
41	Spectrogram 1	1	1798.20803819444	1798.88003819444	2250	3562.5	BTF
42	Spectrogram 1	1	1862.839376431	1863.511376431	2199.446	3511.946	BTF
43	Spectrogram 1	1	1874.11205729167	1874.78405729167	2156.25	3468.75	BTF
44	Spectrogram 1	1	1876.034504491	1876.706504491	2047.547	3360.047	BTF
45	Spectrogram 1	1	1876.693390625	1877.365390625	2250	3562.5	BTF
46	Spectrogram 1	1	1881.12005729167	1881.79205729167	2156.25	3468.75	BTF
47	Spectrogram 1	1	1881.909390625	1882.581390625	2250	3562.5	BTF
48	Spectrogram 1	1	1882.53872395833	1883.21072395833	2156.25	3468.75	BTF
49	Spectrogram 1	1	1883.52005729167	1884.19205729167	2156.25	3468.75	BTF
50	Spectrogram 1	1	1984.355683941	1985.027683941	2427.294	3739.794	BTF
51	Spectrogram 1	1	1985.026415648	1985.698415648	2472.864	3785.364	BTF
52	Spectrogram 1	1	1986.85872395833	1987.53072395833	2062.5	3375	BTF
53	Spectrogram 1	1	2016.48005729167	2017.15205729167	2156.25	3468.75	BTF
54	Spectrogram 1	1	2018.82672395833	2019.49872395833	2156.25	3468.75	BTF
55	Spectrogram 1	1	2023.920729576	2024.592729576	2184.256	3496.756	BTF
56	Spectrogram 1	1	2045.717486707	2046.389486707	2169.066	3481.566	BTF
57	Spectrogram 1	1	2403.928980176	2404.600980176	2427.294	3739.794	BTF
58	Spectrogram 1	1	2432.014356721	2432.686356721	1850.079	3162.579	BTF
59	Spectrogram 1	1	2434.750130606	2435.422130606	1895.649	3208.149	BTF
60	Spectrogram 1	1	2436.359886704	2437.031886704	1834.889	3147.389	BTF
61	Spectrogram 1	1	2448.030606956	2448.702606956	2503.244	3815.744	BTF
62	Spectrogram 1	1	2448.526541915	2449.198541915	1880.459	3192.959	BTF
63	Spectrogram 1	1	2450.587517525	2451.259517525	1804.509	3117.009	BTF
64	Spectrogram 1	1	2451.98940972222	2452.66140972222	2156.25	3468.75	BTF
65	Spectrogram 1	1	2454.31474305556	2454.98674305556	2250	3562.5	BTF
66	Spectrogram 1	1	2456.229797002	2456.901797002	2503.244	3815.744	BTF
67	Spectrogram 1	1	2503.916798963	2504.588798963	3581.725	4894.225	BTF
68	Spectrogram 1	1	2624.39474305556	2625.06674305556	2437.5	3750	BTF
69	Spectrogram 1	1	2626.132286755	2626.804286755	2396.915	3709.415	BTF
