Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	67.136	67.808	2156.25	3468.75	BTF
2	Spectrogram 1	1	71.611170371	72.283170371	2396.915	3709.415	BTF
3	Spectrogram 1	1	203.505509586	204.177509586	1743.75	3056.25	BTF
4	Spectrogram 1	1	209.192504511	209.864504511	2958.94	4271.44	BTF
5	Spectrogram 1	1	319.776	320.448	2250	3562.5	BTF
6	Spectrogram 1	1	369.834818318	370.506818318	2579.193	3891.693	BTF
7	Spectrogram 1	1	1157.286295103	1157.958295103	2442.484	3754.984	BTF
8	Spectrogram 1	1	1753.343399697	1754.015399697	2336.155	3648.655	BTF
9	Spectrogram 1	1	1783.69070486111	1784.36270486111	2250	3562.5	BTF
10	Spectrogram 1	1	1801.73872395833	1802.41072395833	2437.5	3750	BTF
11	Spectrogram 1	1	1810.810899624	1811.482899624	2366.535	3679.035	BTF
12	Spectrogram 1	1	1826.31472395833	1826.98672395833	2437.5	3750	BTF
13	Spectrogram 1	1	1830.581390625	1831.253390625	2250	3562.5	BTF
14	Spectrogram 1	1	1878.371897844	1879.043897844	2290.585	3603.085	BTF
15	Spectrogram 1	1	1888.749951206	1889.421951206	2761.472	4073.972	BTF
16	Spectrogram 1	1	1907.896300306	1908.568300306	2336.155	3648.655	BTF
17	Spectrogram 1	1	1923.530452757	1924.202452757	2290.585	3603.085	BTF
18	Spectrogram 1	1	1931.408504592	1932.080504592	2381.725	3694.225	BTF
19	Spectrogram 1	1	1981.15242536	1981.82442536	2503.244	3815.744	BTF
20	Spectrogram 1	1	2151.859801399	2152.531801399	2442.484	3754.984	BTF
21	Spectrogram 1	1	2153.445167252	2154.117167252	2442.484	3754.984	BTF
22	Spectrogram 1	1	2158.282567154	2158.954567154	2032.358	3344.858	BTF
23	Spectrogram 1	1	2541.762361736	2542.434361736	2290.585	3603.085	BTF
24	Spectrogram 1	1	2545.766428304	2546.438428304	2518.434	3830.934	BTF
25	Spectrogram 1	1	2558.86940972222	2559.54140972222	2250	3562.5	BTF
26	Spectrogram 1	1	6272.6050388	6273.2770388	2062.737	3375.237	BTF
27	Spectrogram 1	1	6273.072518475	6273.744518475	2214.636	3527.136	BTF
28	Spectrogram 1	1	6274.808290833	6275.480290833	2229.826	3542.326	BTF
29	Spectrogram 1	1	6275.324552522	6275.996552522	3201.978	4514.478	BTF
30	Spectrogram 1	1	6275.84019097222	6276.51219097222	2156.25	3468.75	BTF
31	Spectrogram 1	1	6276.97085763889	6277.64285763889	2250	3562.5	BTF
32	Spectrogram 1	1	6278.535934636	6279.207934636	3126.028	4438.528	BTF
33	Spectrogram 1	1	6278.72019097222	6279.39219097222	2156.25	3468.75	BTF
34	Spectrogram 1	1	6280.84285763889	6281.51485763889	2250	3562.5	BTF
35	Spectrogram 1	1	6281.584716651	6282.256716651	3201.978	4514.478	BTF
36	Spectrogram 1	1	6283.52019097222	6284.19219097222	2156.25	3468.75	BTF
37	Spectrogram 1	1	6286.29610001	6286.96810001	3217.168	4529.668	BTF
38	Spectrogram 1	1	6289.487158448	6290.159158448	3126.028	4438.528	BTF
39	Spectrogram 1	1	6289.84552430556	6290.51752430556	2062.5	3375	BTF
40	Spectrogram 1	1	6295.50952430556	6296.18152430556	2062.5	3375	BTF
41	Spectrogram 1	1	6297.003421665	6297.675421665	2199.446	3511.946	BTF
42	Spectrogram 1	1	6299.11485763889	6299.78685763889	2250	3562.5	BTF
43	Spectrogram 1	1	6300.72552430556	6301.39752430556	2250	3562.5	BTF
44	Spectrogram 1	1	6302.30017116	6302.97217116	2153.877	3466.377	BTF
45	Spectrogram 1	1	6304.308302769	6304.980302769	2169.066	3481.566	BTF
46	Spectrogram 1	1	6307.808304296	6308.480304296	2169.066	3481.566	BTF
47	Spectrogram 1	1	6312.706679807	6313.378679807	2108.307	3420.807	BTF
48	Spectrogram 1	1	6313.353021271	6314.025021271	2108.307	3420.807	BTF
49	Spectrogram 1	1	6313.97352430556	6314.64552430556	2250	3562.5	BTF
50	Spectrogram 1	1	6314.56019097222	6315.23219097222	2062.5	3375	BTF
51	Spectrogram 1	1	6317.60019097222	6318.27219097222	2250	3562.5	BTF
52	Spectrogram 1	1	6318.836762503	6319.508762503	2169.066	3481.566	BTF
53	Spectrogram 1	1	6319.617250308	6320.289250308	2138.687	3451.187	BTF
54	Spectrogram 1	1	6320.247331609	6320.919331609	2184.256	3496.756	BTF
55	Spectrogram 1	1	6703.07221006945	6703.74421006945	2250	3562.5	BTF
56	Spectrogram 1	1	6716.723069088	6717.395069088	2685.522	3998.022	BTF
57	Spectrogram 1	1	6790.61354340278	6791.28554340278	2156.25	3468.75	BTF
58	Spectrogram 1	1	6803.17887673611	6803.85087673611	2250	3562.5	BTF
