Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	37.411960776	38.083960776	2548.813	3861.313	BTF
2	Spectrogram 1	1	40.582692483	41.254692483	2396.915	3709.415	BTF
3	Spectrogram 1	1	42.582694011	43.254694011	2624.763	3937.263	BTF
4	Spectrogram 1	1	46.241232123	46.913232123	2533.623	3846.123	BTF
5	Spectrogram 1	1	222.0705483	222.7425483	2032.358	3344.858	BTF
6	Spectrogram 1	1	223.253333333333	223.925333333333	2718.75	4031.25	BTF
7	Spectrogram 1	1	224.716881886	225.388881886	2548.813	3861.313	BTF
8	Spectrogram 1	1	225.205333333333	225.877333333333	2437.5	3750	BTF
9	Spectrogram 1	1	226.359158309	227.031158309	2685.522	3998.022	BTF
10	Spectrogram 1	1	227.253467252	227.925467252	2624.763	3937.263	BTF
11	Spectrogram 1	1	229.024	229.696	2156.25	3468.75	BTF
12	Spectrogram 1	1	229.290054145	229.962054145	2594.383	3906.883	BTF
13	Spectrogram 1	1	231.997372746	232.669372746	2609.573	3922.073	BTF
14	Spectrogram 1	1	232.700624779	233.372624779	2457.674	3770.174	BTF
15	Spectrogram 1	1	233.440462177	234.112462177	2670.332	3982.832	BTF
16	Spectrogram 1	1	238.122666666667	238.794666666667	2250	3562.5	BTF
17	Spectrogram 1	1	249.680305685	250.352305685	2412.104	3724.604	BTF
18	Spectrogram 1	1	250.220956091	250.892956091	2442.484	3754.984	BTF
19	Spectrogram 1	1	250.538666666667	251.210666666667	2250	3562.5	BTF
20	Spectrogram 1	1	252.576	253.248	2250	3562.5	BTF
21	Spectrogram 1	1	265.152	265.824	2437.5	3750	BTF
22	Spectrogram 1	1	312.288	312.96	2437.5	3750	BTF
23	Spectrogram 1	1	441.781333333333	442.453333333333	2250	3562.5	BTF
24	Spectrogram 1	1	442.389333333333	443.061333333333	2156.25	3468.75	BTF
25	Spectrogram 1	1	671.294282012	671.966282012	2260.206	3572.706	BTF
26	Spectrogram 1	1	672.806477134	673.478477134	2275.396	3587.896	BTF
27	Spectrogram 1	1	674.753631606	675.425631606	2245.016	3557.516	BTF
28	Spectrogram 1	1	676.54631606	677.21831606	2260.206	3572.706	BTF
29	Spectrogram 1	1	696.741445648	697.413445648	2062.737	3375.237	BTF
30	Spectrogram 1	1	698.436567599	699.108567599	2093.117	3405.617	BTF
31	Spectrogram 1	1	703.135754291	703.807754291	2153.877	3466.377	BTF
32	Spectrogram 1	1	708.965024111	709.637024111	2457.674	3770.174	BTF
33	Spectrogram 1	1	712.176407752	712.848407752	2412.104	3724.604	BTF
34	Spectrogram 1	1	714.66421263	715.33621263	2488.054	3800.554	BTF
35	Spectrogram 1	1	715.180472792	715.852472792	2320.965	3633.465	BTF
36	Spectrogram 1	1	716.111368629	716.783368629	2320.965	3633.465	BTF
37	Spectrogram 1	1	721.769906741	722.441906741	2503.244	3815.744	BTF
38	Spectrogram 1	1	726.156087131	726.828087131	2351.345	3663.845	BTF
39	Spectrogram 1	1	727.038202479	727.710202479	2245.016	3557.516	BTF
40	Spectrogram 1	1	727.652023617	728.324023617	2457.674	3770.174	BTF
41	Spectrogram 1	1	734.15608914	734.82808914	2381.725	3694.225	BTF
42	Spectrogram 1	1	739.611376748	740.283376748	2503.244	3815.744	BTF
43	Spectrogram 1	1	746.217069332	746.889069332	2396.915	3709.415	BTF
44	Spectrogram 1	1	749.513818827	750.185818827	2472.864	3785.364	BTF
45	Spectrogram 1	1	766.942916945	767.614916945	2488.054	3800.554	BTF
46	Spectrogram 1	1	772.520154245	773.192154245	2275.396	3587.896	BTF
47	Spectrogram 1	1	774.00318981	774.67518981	2503.244	3815.744	BTF
48	Spectrogram 1	1	776.385303632	777.057303632	2503.244	3815.744	BTF
49	Spectrogram 1	1	778.238954254	778.910954254	2275.396	3587.896	BTF
50	Spectrogram 1	1	781.149524887	781.821524887	2564.003	3876.503	BTF
51	Spectrogram 1	1	783.682045212	784.354045212	2594.383	3906.883	BTF
52	Spectrogram 1	1	788.645462901	789.317462901	2351.345	3663.845	BTF
53	Spectrogram 1	1	836.702385088	837.374385088	2032.358	3344.858	BTF
54	Spectrogram 1	1	1070.64149471	1071.31349471	2381.725	3694.225	BTF
55	Spectrogram 1	1	1168.515497054	1169.187497054	2867.801	4180.301	BTF
56	Spectrogram 1	1	1174.07240915	1174.74440915	2958.94	4271.44	BTF
57	Spectrogram 1	1	1242.45337152778	1243.12537152778	2156.25	3468.75	BTF
58	Spectrogram 1	1	1246.63470486111	1247.30670486111	2156.25	3468.75	BTF
59	Spectrogram 1	1	1261.393574253	1262.065574253	2032.358	3344.858	BTF
60	Spectrogram 1	1	1267.59470486111	1268.26670486111	2250	3562.5	BTF
61	Spectrogram 1	1	1571.141629316	1571.813629316	1743.75	3056.25	BTF
62	Spectrogram 1	1	1572.434312243	1573.106312243	1758.94	3071.44	BTF
63	Spectrogram 1	1	1578.178216209	1578.850216209	1789.32	3101.82	BTF
64	Spectrogram 1	1	1585.702609508	1586.374609508	1774.13	3086.63	BTF
65	Spectrogram 1	1	1771.755520112	1772.427520112	2472.864	3785.364	BTF
66	Spectrogram 1	1	1826.43205729167	1827.10405729167	2156.25	3468.75	BTF
67	Spectrogram 1	1	1828.003508974	1828.675508974	2138.687	3451.187	BTF
68	Spectrogram 1	1	1828.491313852	1829.163313852	2412.104	3724.604	BTF
69	Spectrogram 1	1	1829.544159381	1830.216159381	2305.775	3618.275	BTF
70	Spectrogram 1	1	1835.300256498	1835.972256498	2381.725	3694.225	BTF
71	Spectrogram 1	1	1839.613267683	1840.285267683	2062.737	3375.237	BTF
72	Spectrogram 1	1	1873.723035999	1874.395035999	2336.155	3648.655	BTF
73	Spectrogram 1	1	1874.965390625	1875.637390625	2250	3562.5	BTF
74	Spectrogram 1	1	1896.145809391	1896.817809391	2169.066	3481.566	BTF
75	Spectrogram 1	1	1898.304345976	1898.976345976	2123.497	3435.997	BTF
76	Spectrogram 1	1	1900.981390625	1901.653390625	2156.25	3468.75	BTF
77	Spectrogram 1	1	1920.60805729167	1921.28005729167	2156.25	3468.75	BTF
78	Spectrogram 1	1	1928.757390625	1929.429390625	2156.25	3468.75	BTF
79	Spectrogram 1	1	1931.296228114	1931.968228114	2184.256	3496.756	BTF
80	Spectrogram 1	1	1935.637390625	1936.309390625	2156.25	3468.75	BTF
81	Spectrogram 1	1	1943.71493341	1944.38693341	2169.066	3481.566	BTF
82	Spectrogram 1	1	1947.954772336	1948.626772336	2214.636	3527.136	BTF
83	Spectrogram 1	1	1951.706806384	1952.378806384	2169.066	3481.566	BTF
84	Spectrogram 1	1	1956.23472395833	1956.90672395833	2156.25	3468.75	BTF
85	Spectrogram 1	1	1957.572661569	1958.244661569	2108.307	3420.807	BTF
86	Spectrogram 1	1	1972.788114833	1973.460114833	2169.066	3481.566	BTF
87	Spectrogram 1	1	1981.397390625	1982.069390625	2156.25	3468.75	BTF
88	Spectrogram 1	1	1989.80272395833	1990.47472395833	2156.25	3468.75	BTF
89	Spectrogram 1	1	2021.186507145	2021.858507145	2305.775	3618.275	BTF
90	Spectrogram 1	1	2024.771874526	2025.443874526	2275.396	3587.896	BTF
91	Spectrogram 1	1	2059.4873339	2060.1593339	2594.383	3906.883	BTF
92	Spectrogram 1	1	2060.527985833	2061.199985833	2062.737	3375.237	BTF
93	Spectrogram 1	1	2272.181390625	2272.853390625	2437.5	3750	BTF
94	Spectrogram 1	1	2287.910169938	2288.582169938	2336.155	3648.655	BTF
95	Spectrogram 1	1	2289.2963488	2289.9683488	2320.965	3633.465	BTF
