Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	85.517680546	86.189680546	2457.674	3770.174	BTF
2	Spectrogram 1	1	123.944513495	124.616513495	2396.915	3709.415	BTF
3	Spectrogram 1	1	132.714666666667	133.386666666667	2250	3562.5	BTF
4	Spectrogram 1	1	133.845333333333	134.517333333333	2156.25	3468.75	BTF
5	Spectrogram 1	1	137.941333333333	138.613333333333	2250	3562.5	BTF
6	Spectrogram 1	1	138.432	139.104	2250	3562.5	BTF
7	Spectrogram 1	1	139.648	140.32	2250	3562.5	BTF
8	Spectrogram 1	1	140.403858211	141.075858211	2366.535	3679.035	BTF
9	Spectrogram 1	1	140.693333333333	141.365333333333	2250	3562.5	BTF
10	Spectrogram 1	1	141.696541138	142.368541138	2305.775	3618.275	BTF
11	Spectrogram 1	1	162.186666666667	162.858666666667	2156.25	3468.75	BTF
12	Spectrogram 1	1	172.96	173.632	2250	3562.5	BTF
13	Spectrogram 1	1	175.242666666667	175.914666666667	2156.25	3468.75	BTF
14	Spectrogram 1	1	175.776	176.448	2437.5	3750	BTF
15	Spectrogram 1	1	176.992	177.664	2437.5	3750	BTF
16	Spectrogram 1	1	177.863214841	178.535214841	2305.775	3618.275	BTF
17	Spectrogram 1	1	178.273783947	178.945783947	2351.345	3663.845	BTF
18	Spectrogram 1	1	206.521763645	207.193763645	2199.446	3511.946	BTF
19	Spectrogram 1	1	434.700695717	435.372695717	2169.066	3481.566	BTF
20	Spectrogram 1	1	645.1723165	645.8443165	2062.737	3375.237	BTF
21	Spectrogram 1	1	774.460978079	775.132978079	2123.497	3435.997	BTF
22	Spectrogram 1	1	788.58293388	789.25493388	2639.953	3952.453	BTF
23	Spectrogram 1	1	789.599194043	790.271194043	2184.256	3496.756	BTF
24	Spectrogram 1	1	803.237411534	803.909411534	2245.016	3557.516	BTF
25	Spectrogram 1	1	811.908142941	812.580142941	2077.927	3390.427	BTF
26	Spectrogram 1	1	813.932533185	814.604533185	2169.066	3481.566	BTF
27	Spectrogram 1	1	835.584019097222	836.256019097222	2437.5	3750	BTF
28	Spectrogram 1	1	836.74961552	837.42161552	2518.434	3830.934	BTF
29	Spectrogram 1	1	837.497583	838.169583	2305.775	3618.275	BTF
30	Spectrogram 1	1	1088.497665803	1089.169665803	2290.585	3603.085	BTF
31	Spectrogram 1	1	1150.018008739	1150.690008739	2123.497	3435.997	BTF
32	Spectrogram 1	1	1155.757849192	1156.429849192	2214.636	3527.136	BTF
33	Spectrogram 1	1	1170.452975725	1171.124975725	2639.953	3952.453	BTF
34	Spectrogram 1	1	1172.522082943	1173.194082943	2624.763	3937.263	BTF
35	Spectrogram 1	1	1175.696881219	1176.368881219	2624.763	3937.263	BTF
36	Spectrogram 1	1	1176.180605621	1176.852605621	2138.687	3451.187	BTF
37	Spectrogram 1	1	1178.717190986	1179.389190986	2108.307	3420.807	BTF
38	Spectrogram 1	1	1189.192805325	1189.864805325	2655.142	3967.642	BTF
39	Spectrogram 1	1	1321.900169445	1322.572169445	2032.358	3344.858	BTF
40	Spectrogram 1	1	1326.863585607	1327.535585607	2138.687	3451.187	BTF
41	Spectrogram 1	1	1328.591229411	1329.263229411	2077.927	3390.427	BTF
42	Spectrogram 1	1	1329.855457053	1330.527457053	2776.661	4089.161	BTF
43	Spectrogram 1	1	1330.863587134	1331.535587134	2655.142	3967.642	BTF
44	Spectrogram 1	1	1332.225377279	1332.897377279	3247.547	4560.047	BTF
45	Spectrogram 1	1	1334.302613052	1334.974613052	2685.522	3998.022	BTF
46	Spectrogram 1	1	1334.570905735	1335.242905735	2199.446	3511.946	BTF
47	Spectrogram 1	1	1335.396108987	1336.068108987	2229.826	3542.326	BTF
48	Spectrogram 1	1	1338.282286021	1338.954286021	2138.687	3451.187	BTF
49	Spectrogram 1	1	1381.062788451	1381.734788451	2564.003	3876.503	BTF
50	Spectrogram 1	1	1386.802627376	1387.474627376	2609.573	3922.073	BTF
51	Spectrogram 1	1	1432.436792046	1433.108792046	2731.092	4043.592	BTF
52	Spectrogram 1	1	1434.001832697	1434.673832697	2624.763	3937.263	BTF
53	Spectrogram 1	1	1493.847374772	1494.519374772	2077.927	3390.427	BTF
54	Spectrogram 1	1	1496.4002203	1497.0722203	1971.598	3284.098	BTF
55	Spectrogram 1	1	1501.38670486111	1502.05870486111	2156.25	3468.75	BTF
56	Spectrogram 1	1	1626.40003819444	1627.07203819444	2156.25	3468.75	BTF
57	Spectrogram 1	1	1628.965304643	1629.637304643	2108.307	3420.807	BTF
