Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2245.968057292	2246.640057292	2718.75	4031.25	BTF
2	Spectrogram 1	1	3408.332539931	3409.004539931	2437.5	3750	BTF
3	Spectrogram 1	1	3430.359842232	3431.031842232	2427.294	3739.794	BTF
4	Spectrogram 1	1	3441.15252728	3441.82452728	2351.345	3663.845	BTF
5	Spectrogram 1	1	3448.754155418	3449.426155418	2320.965	3633.465	BTF
6	Spectrogram 1	1	3452.685055835	3453.357055835	2169.066	3481.566	BTF
7	Spectrogram 1	1	3453.441153396	3454.113153396	2700.712	4013.212	BTF
8	Spectrogram 1	1	3463.916539931	3464.588539931	2437.5	3750	BTF
9	Spectrogram 1	1	3503.302954741	3503.974954741	2609.573	3922.073	BTF
10	Spectrogram 1	1	3587.225744414	3587.897744414	2609.573	3922.073	BTF
11	Spectrogram 1	1	3592.644444662	3593.316444662	2548.813	3861.313	BTF
12	Spectrogram 1	1	4403.851966979	4404.523966979	2564.003	3876.503	BTF
13	Spectrogram 1	1	4776.650028477	4777.322028477	2305.775	3618.275	BTF
14	Spectrogram 1	1	4778.345022569	4779.017022569	2250	3562.5	BTF
15	Spectrogram 1	1	4786.334355903	4787.006355903	2250	3562.5	BTF
16	Spectrogram 1	1	4900.23532893	4900.90732893	2366.535	3679.035	BTF
17	Spectrogram 1	1	4907.485968193	4908.157968193	2202.532	3515.032	BTF
18	Spectrogram 1	1	4918.033930556	4918.705930556	2437.5	3750	BTF
19	Spectrogram 1	1	4920.860207056	4921.532207056	2305.775	3618.275	BTF
20	Spectrogram 1	1	5387.421296698	5388.093296698	2381.725	3694.225	BTF
21	Spectrogram 1	1	5396.976171875	5397.648171875	2250	3562.5	BTF
22	Spectrogram 1	1	5398.71867594	5399.39067594	2324.051	3636.551	BTF
23	Spectrogram 1	1	5403.720084155	5404.392084155	2412.104	3724.604	BTF
24	Spectrogram 1	1	5431.130691537	5431.802691537	2442.484	3754.984	BTF
25	Spectrogram 1	1	5438.898998642	5439.570998642	2488.054	3800.554	BTF
26	Spectrogram 1	1	5467.032009273	5467.704009273	2093.117	3405.617	BTF
27	Spectrogram 1	1	5469.125505208	5469.797505208	2156.25	3468.75	BTF
28	Spectrogram 1	1	5475.519821776	5476.191821776	2548.813	3861.313	BTF
29	Spectrogram 1	1	5476.67429332	5477.34629332	2275.396	3587.896	BTF
30	Spectrogram 1	1	5478.393810852	5479.065810852	2503.244	3815.744	BTF
31	Spectrogram 1	1	5479.674838542	5480.346838542	2062.5	3375	BTF
32	Spectrogram 1	1	5482.000171875	5482.672171875	2156.25	3468.75	BTF
33	Spectrogram 1	1	5482.516432531	5483.188432531	2396.915	3709.415	BTF
34	Spectrogram 1	1	5491.357912386	5492.029912386	2472.864	3785.364	BTF
35	Spectrogram 1	1	5493.19531076	5493.86731076	2381.725	3694.225	BTF
36	Spectrogram 1	1	5500.069505208	5500.741505208	2250	3562.5	BTF
37	Spectrogram 1	1	5502.349794734	5503.021794734	2351.345	3663.845	BTF
38	Spectrogram 1	1	5698.181582299	5698.853582299	2518.434	3830.934	BTF
39	Spectrogram 1	1	5702.685651234	5703.357651234	2457.674	3770.174	BTF
40	Spectrogram 1	1	5711.636891225	5712.308891225	2594.383	3906.883	BTF
41	Spectrogram 1	1	5712.710061957	5713.382061957	2533.623	3846.123	BTF
42	Spectrogram 1	1	5739.754723133	5740.426723133	2488.054	3800.554	BTF
43	Spectrogram 1	1	5885.006788191	5885.678788191	2290.585	3603.085	BTF
44	Spectrogram 1	1	5919.726305518	5920.398305518	2305.775	3618.275	BTF
45	Spectrogram 1	1	5967.450838542	5968.122838542	2250	3562.5	BTF
46	Spectrogram 1	1	7156.413601645	7157.085601645	2639.953	3952.453	BTF
47	Spectrogram 1	1	7170.803468994	7171.475468994	2639.953	3952.453	BTF
