Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	908.379059328	909.051059328	2503.244	3815.744	BTF
2	Spectrogram 1	1	912.273368271	912.945368271	2457.674	3770.174	BTF
3	Spectrogram 1	1	915.350602498	916.022602498	2518.434	3830.934	BTF
4	Spectrogram 1	1	1082.60256338	1083.27456338	2624.763	3937.263	BTF
5	Spectrogram 1	1	1083.91557151	1084.58757151	2624.763	3937.263	BTF
6	Spectrogram 1	1	1085.358659395	1086.030659395	2548.813	3861.313	BTF
7	Spectrogram 1	1	1089.061909882	1089.733909882	2548.813	3861.313	BTF
8	Spectrogram 1	1	1091.777357036	1092.449357036	2564.003	3876.503	BTF
9	Spectrogram 1	1	1093.891176628	1094.563176628	2548.813	3861.313	BTF
10	Spectrogram 1	1	1095.740770124	1096.412770124	2503.244	3815.744	BTF
11	Spectrogram 1	1	1097.939952216	1098.611952216	2564.003	3876.503	BTF
12	Spectrogram 1	1	1270.074018665	1270.746018665	2579.193	3891.693	BTF
13	Spectrogram 1	1	1273.013038155	1273.685038155	2518.434	3830.934	BTF
14	Spectrogram 1	1	1959.098089339	1959.770089339	2715.902	4028.402	BTF
15	Spectrogram 1	1	1995.175311198	1995.847311198	2655.142	3967.642	BTF
16	Spectrogram 1	1	1996.431407213	1997.103407213	2685.522	3998.022	BTF
17	Spectrogram 1	1	1997.760675506	1998.432675506	2624.763	3937.263	BTF
18	Spectrogram 1	1	1999.402951929	2000.074951929	2624.763	3937.263	BTF
19	Spectrogram 1	1	2001.268804041	2001.940804041	2609.573	3922.073	BTF
20	Spectrogram 1	1	2012.984246558	2013.656246558	2594.383	3906.883	BTF
21	Spectrogram 1	1	2015.744409159	2016.416409159	2655.142	3967.642	BTF
22	Spectrogram 1	1	2109.305347666	2109.977347666	2670.332	3982.832	BTF
23	Spectrogram 1	1	2112.980142868	2113.652142868	2639.953	3952.453	BTF
24	Spectrogram 1	1	2173.581735633	2174.253735633	2594.383	3906.883	BTF
25	Spectrogram 1	1	2192.138631764	2192.810631764	2518.434	3830.934	BTF
26	Spectrogram 1	1	2193.524810626	2194.196810626	2579.193	3891.693	BTF
27	Spectrogram 1	1	2195.813428512	2196.485428512	2594.383	3906.883	BTF
28	Spectrogram 1	1	2910.14638785	2910.81838785	2260.206	3572.706	BTF
29	Spectrogram 1	1	3542.011930165	3542.683930165	2366.535	3679.035	BTF
30	Spectrogram 1	1	3544.394042441	3545.066042441	2533.623	3846.123	BTF
31	Spectrogram 1	1	3548.389975854	3549.061975854	2457.674	3770.174	BTF
32	Spectrogram 1	1	3551.42053993056	3552.09253993056	2156.25	3468.75	BTF
33	Spectrogram 1	1	3552.158266991	3552.830266991	2488.054	3800.554	BTF
34	Spectrogram 1	1	3552.83920659722	3553.51120659722	2156.25	3468.75	BTF
35	Spectrogram 1	1	3553.55387326389	3554.22587326389	2250	3562.5	BTF
36	Spectrogram 1	1	3554.284283251	3554.956283251	2017.168	3329.668	BTF
37	Spectrogram 1	1	3554.731437723	3555.403437723	2138.687	3451.187	BTF
38	Spectrogram 1	1	3555.662332032	3556.334332032	2639.953	3952.453	BTF
39	Spectrogram 1	1	3564.26320659722	3564.93520659722	2437.5	3750	BTF
40	Spectrogram 1	1	3848.71478125	3849.38678125	2437.5	3750	BTF
41	Spectrogram 1	1	3849.62144791667	3850.29344791667	2156.25	3468.75	BTF
42	Spectrogram 1	1	3850.53878125	3851.21078125	2250	3562.5	BTF
