Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	240.173093717	240.845093717	1800	4000	BTF
2	Spectrogram 1	1	242.251142498	242.923142498	1800	4000	BTF
3	Spectrogram 1	1	276.895046782	277.567046782	1800	4000	BTF
4	Spectrogram 1	1	365.417002705	366.089002705	1800	4000	BTF
5	Spectrogram 1	1	375.324320448	375.996320448	1800	4000	BTF
6	Spectrogram 1	1	386.719443068	387.391443068	1800	4000	BTF
7	Spectrogram 1	1	416.290177117	416.962177117	1800	4000	BTF
8	Spectrogram 1	1	485.924328143	486.596328143	1800	4000	BTF
9	Spectrogram 1	1	487.607254972	488.279254972	1800	4000	BTF
10	Spectrogram 1	1	587.236529464	587.908529464	1800	4000	BTF
11	Spectrogram 1	1	588.714578244	589.386578244	1800	4000	BTF
12	Spectrogram 1	1	590.241407847	590.913407847	1800	4000	BTF
13	Spectrogram 1	1	591.54872492	592.22072492	1800	4000	BTF
14	Spectrogram 1	1	594.431652084	595.103652084	1800	4000	BTF
15	Spectrogram 1	1	602.119457297	602.791457297	1800	4000	BTF
16	Spectrogram 1	1	605.319457631	605.991457631	1800	4000	BTF
17	Spectrogram 1	1	608.573116503	609.245116503	1800	4000	BTF
18	Spectrogram 1	1	615.743848545	616.415848545	1800	4000	BTF
19	Spectrogram 1	1	617.065799764	617.737799764	1800	4000	BTF
20	Spectrogram 1	1	618.675556196	619.347556196	1800	4000	BTF
21	Spectrogram 1	1	620.636531806	621.308531806	1800	4000	BTF
22	Spectrogram 1	1	623.402385799	624.074385799	1800	4000	BTF
23	Spectrogram 1	1	625.792629701	626.464629701	1800	4000	BTF
24	Spectrogram 1	1	629.509703207	630.181703207	1800	4000	BTF
25	Spectrogram 1	1	644.977996893	645.649996893	1800	4000	BTF
26	Spectrogram 1	1	646.43165543	647.10365543	1800	4000	BTF
27	Spectrogram 1	1	648.212143569	648.884143569	1800	4000	BTF
28	Spectrogram 1	1	650.426777716	651.098777716	1800	4000	BTF
29	Spectrogram 1	1	651.821900002	652.493900002	1800	4000	BTF
30	Spectrogram 1	1	655.451168294	656.123168294	1800	4000	BTF
31	Spectrogram 1	1	656.260924726	656.932924726	1800	4000	BTF
32	Spectrogram 1	1	659.899949117	660.571949117	1800	4000	BTF
33	Spectrogram 1	1	661.431655942	662.103655942	1800	4000	BTF
34	Spectrogram 1	1	688.992633224	689.664633224	1800	4000	BTF
35	Spectrogram 1	1	691.012145754	691.684145754	1800	4000	BTF
36	Spectrogram 1	1	692.114584778	692.786584778	1800	4000	BTF
37	Spectrogram 1	1	695.099950967	695.771950967	1800	4000	BTF
38	Spectrogram 1	1	700.724341545	701.396341545	1800	4000	BTF
39	Spectrogram 1	1	705.792634563	706.464634563	1800	4000	BTF
40	Spectrogram 1	1	714.075562061	714.747562061	1800	4000	BTF
41	Spectrogram 1	1	714.88044011	715.55244011	1800	4000	BTF
42	Spectrogram 1	1	715.407269378	716.079269378	1800	4000	BTF
43	Spectrogram 1	1	716.914586451	717.586586451	1800	4000	BTF
44	Spectrogram 1	1	717.675562061	718.347562061	1800	4000	BTF
45	Spectrogram 1	1	719.182879469	719.854879469	1800	4000	BTF
46	Spectrogram 1	1	721.046294103	721.718294103	1800	4000	BTF
47	Spectrogram 1	1	721.909708737	722.581708737	1800	4000	BTF
48	Spectrogram 1	1	724.680440779	725.352440779	1800	4000	BTF
49	Spectrogram 1	1	774.660928594	775.332928594	1800	4000	BTF
50	Spectrogram 1	1	775.714587465	776.386587465	1800	4000	BTF
51	Spectrogram 1	1	776.660928929	777.332928929	1800	4000	BTF
52	Spectrogram 1	1	787.095075939	787.767075939	1800	4000	BTF
53	Spectrogram 1	1	788.304832037	788.976832037	1800	4000	BTF
54	Spectrogram 1	1	789.504832037	790.176832037	1800	4000	BTF
55	Spectrogram 1	1	790.890198225	791.562198225	1800	4000	BTF
56	Spectrogram 1	1	858.065812665	858.737812665	1800	4000	BTF
57	Spectrogram 1	1	873.895081962	874.567081962	1800	4000	BTF
58	Spectrogram 1	1	874.475569767	875.147569767	1800	4000	BTF
59	Spectrogram 1	1	911.173133419	911.845133419	1800	4000	BTF
60	Spectrogram 1	1	919.904841405	920.576841405	1800	4000	BTF
61	Spectrogram 1	1	943.997525742	944.669525742	1800	4000	BTF
62	Spectrogram 1	1	949.065818759	949.737818759	1800	4000	BTF
63	Spectrogram 1	1	962.948746592	963.620746592	1800	4000	BTF
64	Spectrogram 1	1	978.256064669	978.928064669	1800	4000	BTF
65	Spectrogram 1	1	984.148747931	984.820747931	1800	4000	BTF
66	Spectrogram 1	1	1019.704848168	1020.376848168	1800	4000	BTF
67	Spectrogram 1	1	1049.865825785	1050.537825785	1800	4000	BTF
68	Spectrogram 1	1	1096.358512058	1097.030512058	1800	4000	BTF
69	Spectrogram 1	1	1100.18778035	1100.85978035	1800	4000	BTF
70	Spectrogram 1	1	1223.051203683	1223.723203683	1800	4000	BTF
71	Spectrogram 1	1	1529.270735638	1529.942735638	1800	4000	BTF
72	Spectrogram 1	1	1533.339028655	1534.011028655	1800	4000	BTF
73	Spectrogram 1	1	1536.890248167	1537.562248167	1800	4000	BTF
74	Spectrogram 1	1	1540.704882648	1541.376882648	1800	4000	BTF
75	Spectrogram 1	1	1544.402443958	1545.074443958	1800	4000	BTF
76	Spectrogram 1	1	1548.251224781	1548.923224781	1800	4000	BTF
77	Spectrogram 1	1	1558.65122545	1559.32322545	1800	4000	BTF
78	Spectrogram 1	1	1562.895128224	1563.567128224	1800	4000	BTF
