Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	917.242666700	917.914666700	2531.250	3515.625	BTF
2	Spectrogram 1	1	919.781333300	920.453333300	2531.250	3515.625	BTF
3	Spectrogram 1	1	954.029511470	954.701511470	2943.750	4256.250	BTF
4	Spectrogram 1	1	955.448210657	956.120210657	2943.750	4256.250	BTF
5	Spectrogram 1	1	956.647397649	957.319397649	2837.421	4149.921	BTF
6	Spectrogram 1	1	957.948210964	958.620210964	2974.130	4286.630	BTF
7	Spectrogram 1	1	961.525446736	962.197446736	2898.180	4210.680	BTF
8	Spectrogram 1	1	963.082357612	963.754357612	2882.991	4195.491	BTF
9	Spectrogram 1	1	965.370975498	966.042975498	2928.560	4241.060	BTF
10	Spectrogram 1	1	966.732764423	967.404764423	2958.940	4271.440	BTF
11	Spectrogram 1	1	968.273414829	968.945414829	2898.180	4210.680	BTF
12	Spectrogram 1	1	970.045772859	970.717772859	2958.940	4271.440	BTF
13	Spectrogram 1	1	977.151464223	977.823464223	2882.991	4195.491	BTF
14	Spectrogram 1	1	978.647399489	979.319399489	3019.699	4332.199	BTF
15	Spectrogram 1	1	979.700245018	980.372245018	2974.130	4286.630	BTF
16	Spectrogram 1	1	990.887236985	991.559236985	3156.408	4468.908	BTF
17	Spectrogram 1	1	1008.820355898	1009.492355898	2366.535	3679.035	BTF
18	Spectrogram 1	1	1150.814316016	1151.486316016	2655.142	3967.642	BTF
19	Spectrogram 1	1	1151.480982683	1152.152982683	2153.877	3466.377	BTF
20	Spectrogram 1	1	1155.354966729	1156.026966729	2488.054	3800.554	BTF
21	Spectrogram 1	1	1173.093333000	1173.765333000	2531.250	3515.625	BTF
22	Spectrogram 1	1	1205.904000000	1206.576000000	2625.000	3609.375	BTF
23	Spectrogram 1	1	1344.613333000	1345.285333000	2625.000	3609.375	BTF
24	Spectrogram 1	1	1372.944000000	1373.616000000	2531.250	3515.625	BTF
25	Spectrogram 1	1	1374.417722310	1375.089722310	2153.877	3466.377	BTF
26	Spectrogram 1	1	1616.997333000	1617.669333000	2625.000	3609.375	BTF
27	Spectrogram 1	1	1619.351014580	1620.023014580	2913.370	4225.870	BTF
28	Spectrogram 1	1	1621.264000000	1621.936000000	2625.000	3609.375	BTF
29	Spectrogram 1	1	1623.098667000	1623.770667000	2625.000	3609.375	BTF
30	Spectrogram 1	1	1625.078657163	1625.750657163	2670.332	3982.832	BTF
31	Spectrogram 1	1	1625.573333000	1626.245333000	2625.000	3609.375	BTF
32	Spectrogram 1	1	1635.696544262	1636.368544262	3050.079	4362.579	BTF
33	Spectrogram 1	1	1636.720934506	1637.392934506	2761.472	4073.972	BTF
34	Spectrogram 1	1	1637.371341010	1638.043341010	2290.585	3603.085	BTF
35	Spectrogram 1	1	1637.669333000	1638.341333000	2718.750	3703.125	BTF
36	Spectrogram 1	1	1639.948577089	1640.620577089	2761.472	4073.972	BTF
37	Spectrogram 1	1	1680.249730723	1680.921730723	2245.016	3557.516	BTF
