Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	156.810242905	157.482242905	1800	4000	BTF
2	Spectrogram 1	1	164.82975577	165.50175577	1800	4000	BTF
3	Spectrogram 1	1	207.741953903	208.413953903	1800	4000	BTF
4	Spectrogram 1	1	398.902940416	399.574940416	1800	4000	BTF
5	Spectrogram 1	1	427.79562535	428.46762535	1800	4000	BTF
6	Spectrogram 1	1	429.493186325	430.165186325	1800	4000	BTF
7	Spectrogram 1	1	435.449284221	436.121284221	1800	4000	BTF
8	Spectrogram 1	1	444.473675134	445.145675134	1800	4000	BTF
9	Spectrogram 1	1	455.58587126	456.25787126	1800	4000	BTF
10	Spectrogram 1	1	456.815139552	457.487139552	1800	4000	BTF
11	Spectrogram 1	1	459.234651747	459.906651747	1800	4000	BTF
12	Spectrogram 1	1	462.493188667	463.165188667	1800	4000	BTF
13	Spectrogram 1	1	463.541969155	464.213969155	1800	4000	BTF
14	Spectrogram 1	1	465.498066716	466.170066716	1800	4000	BTF
15	Spectrogram 1	1	468.161481685	468.833481685	1800	4000	BTF
16	Spectrogram 1	1	472.483433239	473.155433239	1800	4000	BTF
17	Spectrogram 1	1	486.854165796	487.526165796	1800	4000	BTF
18	Spectrogram 1	1	487.205385309	487.877385309	1800	4000	BTF
19	Spectrogram 1	1	488.107824333	488.779824333	1800	4000	BTF
20	Spectrogram 1	1	493.400507594	494.072507594	1800	4000	BTF
21	Spectrogram 1	1	495.668800612	496.340800612	1800	4000	BTF
22	Spectrogram 1	1	597.649294616	598.321294616	1800	4000	BTF
23	Spectrogram 1	1	599.624904372	600.296904372	1800	4000	BTF
24	Spectrogram 1	1	601.141977051	601.813977051	1800	4000	BTF
25	Spectrogram 1	1	608.551733483	609.223733483	1800	4000	BTF
26	Spectrogram 1	1	1217.44933199	1218.12133199	1800	4000	BTF
27	Spectrogram 1	1	1218.376161258	1219.048161258	1800	4000	BTF
28	Spectrogram 1	1	1543.127401867	1543.799401867	1800	4000	BTF
29	Spectrogram 1	1	1544.566426258	1545.238426258	1800	4000	BTF
30	Spectrogram 1	1	1546.742036348	1547.414036348	1800	4000	BTF
