Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	126.286882441	126.958882441	1800	4000	BTF
2	Spectrogram 1	1	128.291760489	128.963760489	1800	4000	BTF
3	Spectrogram 1	1	129.179565367	129.851565367	1800	4000	BTF
4	Spectrogram 1	1	130.262492197	130.934492197	1800	4000	BTF
5	Spectrogram 1	1	131.306394562	131.978394562	1800	4000	BTF
6	Spectrogram 1	1	133.23322383	133.90522383	1800	4000	BTF
7	Spectrogram 1	1	136.082004244	136.754004244	1800	4000	BTF
8	Spectrogram 1	1	139.413711561	140.085711561	1800	4000	BTF
9	Spectrogram 1	1	516.415588218	517.087588218	1800	4000	BTF
10	Spectrogram 1	1	519.849740329	520.521740329	1800	4000	BTF
11	Spectrogram 1	1	528.761934477	529.433934477	1800	4000	BTF
12	Spectrogram 1	1	606.394836041	607.066836041	1800	4000	BTF
13	Spectrogram 1	1	608.253372626	608.925372626	1800	4000	BTF
14	Spectrogram 1	1	1331.357065402	1332.029065402	1800	4000	BTF
15	Spectrogram 1	1	1332.957064502	1333.629064502	1800	4000	BTF
16	Spectrogram 1	1	1338.727796135	1339.399796135	1800	4000	BTF
17	Spectrogram 1	1	1340.215601013	1340.887601013	1800	4000	BTF
18	Spectrogram 1	1	1341.454625403	1342.126625403	1800	4000	BTF
19	Spectrogram 1	1	1342.898527768	1343.570527768	1800	4000	BTF
20	Spectrogram 1	1	1344.157064354	1344.829064354	1800	4000	BTF
21	Spectrogram 1	1	1346.81072289	1347.48272289	1800	4000	BTF
