Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	256.91253369	257.58453369	1800	4000	BTF
2	Spectrogram 1	1	261.629607241	262.301607241	1800	4000	BTF
3	Spectrogram 1	1	462.581794135	463.253794135	1800	4000	BTF
4	Spectrogram 1	1	478.355232633	479.027232633	1800	4000	BTF
5	Spectrogram 1	1	492.40214565	493.07414565	1800	4000	BTF
6	Spectrogram 1	1	674.090687435	674.762687435	1800	4000	BTF
7	Spectrogram 1	1	682.695565422	683.367565422	1800	4000	BTF
8	Spectrogram 1	1	855.672910091	856.344910091	1800	4000	BTF
9	Spectrogram 1	1	1026.963463827	1027.635463827	1800	4000	BTF
10	Spectrogram 1	1	1033.343952013	1034.015952013	1800	4000	BTF
11	Spectrogram 1	1	1055.171155707	1055.843155707	1800	4000	BTF
12	Spectrogram 1	1	1065.488229639	1066.160229639	1800	4000	BTF
13	Spectrogram 1	1	1066.800424761	1067.472424761	1800	4000	BTF
14	Spectrogram 1	1	1401.442924535	1402.114924535	1800	4000	BTF
