Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	132.708598839	133.380598839	1800	4000	BTF
2	Spectrogram 1	1	133.528111034	134.200111034	1800	4000	BTF
3	Spectrogram 1	1	134.567135424	135.239135424	1800	4000	BTF
4	Spectrogram 1	1	136.05494046	136.72694046	1800	4000	BTF
5	Spectrogram 1	1	137.186647777	137.858647777	1800	4000	BTF
6	Spectrogram 1	1	137.952501435	138.624501435	1800	4000	BTF
7	Spectrogram 1	1	139.528111191	140.200111191	1800	4000	BTF
8	Spectrogram 1	1	141.898843056	142.570843056	1800	4000	BTF
9	Spectrogram 1	1	190.820266437	191.492266437	1800	4000	BTF
10	Spectrogram 1	1	194.025144643	194.697144643	1800	4000	BTF
11	Spectrogram 1	1	196.771486106	197.443486106	1800	4000	BTF
12	Spectrogram 1	1	199.19099762	199.86299762	1800	4000	BTF
13	Spectrogram 1	1	200.137339083	200.809339083	1800	4000	BTF
14	Spectrogram 1	1	307.545853889	308.217853889	1800	4000	BTF
15	Spectrogram 1	1	308.219024621	308.891024621	1800	4000	BTF
16	Spectrogram 1	1	309.472683157	310.144683157	1800	4000	BTF
17	Spectrogram 1	1	310.062927217	310.734927217	1800	4000	BTF
18	Spectrogram 1	1	312.458049168	313.130049168	1800	4000	BTF
19	Spectrogram 1	1	314.184878437	314.856878437	1800	4000	BTF
20	Spectrogram 1	1	318.633659082	319.305659082	1800	4000	BTF
21	Spectrogram 1	1	321.458049483	322.130049483	1800	4000	BTF
22	Spectrogram 1	1	327.550732567	328.222732567	1800	4000	BTF
23	Spectrogram 1	1	330.721464431	331.393464431	1800	4000	BTF
24	Spectrogram 1	1	337.897074344	338.569074344	1800	4000	BTF
25	Spectrogram 1	1	355.6238712	356.2958712	1800	4000	BTF
26	Spectrogram 1	1	357.853139492	358.525139492	1800	4000	BTF
27	Spectrogram 1	1	441.993538153	442.665538153	1800	4000	BTF
28	Spectrogram 1	1	443.68622108	444.35822108	1800	4000	BTF
29	Spectrogram 1	1	451.866709199	452.538709199	1800	4000	BTF
30	Spectrogram 1	1	455.364270332	456.036270332	1800	4000	BTF
31	Spectrogram 1	1	456.203294722	456.875294722	1800	4000	BTF
32	Spectrogram 1	1	457.705733746	458.377733746	1800	4000	BTF
33	Spectrogram 1	1	460.19841683	460.87041683	1800	4000	BTF
34	Spectrogram 1	1	469.01792934	469.68992934	1800	4000	BTF
35	Spectrogram 1	1	511.398792205	512.070792205	1800	4000	BTF
36	Spectrogram 1	1	513.267084888	513.939084888	1800	4000	BTF
37	Spectrogram 1	1	515.24757285	515.91957285	1800	4000	BTF
38	Spectrogram 1	1	516.04757285	516.71957285	1800	4000	BTF
39	Spectrogram 1	1	518.267085045	518.939085045	1800	4000	BTF
40	Spectrogram 1	1	521.950012032	522.622012032	1800	4000	BTF
41	Spectrogram 1	1	525.998792677	526.670792677	1800	4000	BTF
42	Spectrogram 1	1	530.57440259	531.24640259	1800	4000	BTF
43	Spectrogram 1	1	1692.276769816	1692.948769816	1800	4000	BTF
44	Spectrogram 1	1	1735.167135656	1735.839135656	1800	4000	BTF
45	Spectrogram 1	1	1736.606160046	1737.278160046	1800	4000	BTF
