Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	96.062496481	96.734496481	1800	4000	BTF
2	Spectrogram 1	1	97.877130627	98.549130627	1800	4000	BTF
3	Spectrogram 1	1	100.945423475	101.617423475	1800	4000	BTF
4	Spectrogram 1	1	105.740545592	106.412545592	1800	4000	BTF
5	Spectrogram 1	1	147.262497473	147.934497473	1800	4000	BTF
6	Spectrogram 1	1	152.096643979	152.768643979	1800	4000	BTF
7	Spectrogram 1	1	161.740546749	162.412546749	1800	4000	BTF
8	Spectrogram 1	1	163.384449188	164.056449188	1800	4000	BTF
9	Spectrogram 1	1	192.755181888	193.427181888	1800	4000	BTF
10	Spectrogram 1	1	194.096645303	194.768645303	1800	4000	BTF
11	Spectrogram 1	1	195.228352785	195.900352785	1800	4000	BTF
12	Spectrogram 1	1	196.735669858	197.407669858	1800	4000	BTF
13	Spectrogram 1	1	198.911279615	199.583279615	1800	4000	BTF
14	Spectrogram 1	1	281.033233646	281.705233646	1800	4000	BTF
15	Spectrogram 1	1	288.296648611	288.968648611	1800	4000	BTF
16	Spectrogram 1	1	289.057624221	289.729624221	1800	4000	BTF
17	Spectrogram 1	1	289.90152666	290.57352666	1800	4000	BTF
18	Spectrogram 1	1	292.638112191	293.310112191	1800	4000	BTF
19	Spectrogram 1	1	298.496648942	299.168648942	1800	4000	BTF
20	Spectrogram 1	1	300.003966015	300.675966015	1800	4000	BTF
21	Spectrogram 1	1	301.80884423	302.48084423	1800	4000	BTF
22	Spectrogram 1	1	305.033234473	305.705234473	1800	4000	BTF
23	Spectrogram 1	1	310.340551877	311.012551877	1800	4000	BTF
24	Spectrogram 1	1	313.111283585	313.783283585	1800	4000	BTF
25	Spectrogram 1	1	317.145430092	317.817430092	1800	4000	BTF
26	Spectrogram 1	1	319.023478872	319.695478872	1800	4000	BTF
27	Spectrogram 1	1	324.350308471	325.022308471	1800	4000	BTF
28	Spectrogram 1	1	328.803967008	329.475967008	1800	4000	BTF
29	Spectrogram 1	1	332.569820832	333.241820832	1800	4000	BTF
30	Spectrogram 1	1	335.091772217	335.763772217	1800	4000	BTF
31	Spectrogram 1	1	335.550308802	336.222308802	1800	4000	BTF
32	Spectrogram 1	1	344.833235962	345.505235962	1800	4000	BTF
