Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	720.7731821	721.4451821	1800	4000	BTF
2	Spectrogram 1	1	722.21220649	722.88420649	1800	4000	BTF
3	Spectrogram 1	1	723.597572678	724.269572678	1800	4000	BTF
4	Spectrogram 1	1	747.719524744	748.391524744	1800	4000	BTF
5	Spectrogram 1	1	748.904890597	749.576890597	1800	4000	BTF
6	Spectrogram 1	1	752.251232395	752.923232395	1800	4000	BTF
7	Spectrogram 1	1	752.963427517	753.635427517	1800	4000	BTF
8	Spectrogram 1	1	753.324403127	753.996403127	1800	4000	BTF
9	Spectrogram 1	1	753.807329956	754.479329956	1800	4000	BTF
10	Spectrogram 1	1	755.139037273	755.811037273	1800	4000	BTF
11	Spectrogram 1	1	757.256109952	757.928109952	1800	4000	BTF
12	Spectrogram 1	1	758.797573367	759.469573367	1800	4000	BTF
13	Spectrogram 1	1	759.324402635	759.996402635	1800	4000	BTF
14	Spectrogram 1	1	761.260988001	761.932988001	1800	4000	BTF
15	Spectrogram 1	1	761.704890775	762.376890775	1800	4000	BTF
16	Spectrogram 1	1	762.32440297	762.99640297	1800	4000	BTF
17	Spectrogram 1	1	763.080500531	763.752500531	1800	4000	BTF
18	Spectrogram 1	1	763.739037116	764.411037116	1800	4000	BTF
19	Spectrogram 1	1	765.236598092	765.908598092	1800	4000	BTF
20	Spectrogram 1	1	765.597573701	766.269573701	1800	4000	BTF
21	Spectrogram 1	1	768.119525256	768.791525256	1800	4000	BTF
22	Spectrogram 1	1	769.992695987	770.664695987	1800	4000	BTF
23	Spectrogram 1	1	771.031720377	771.703720377	1800	4000	BTF
24	Spectrogram 1	1	772.485379249	773.157379249	1800	4000	BTF
25	Spectrogram 1	1	776.865867388	777.537867388	1800	4000	BTF
26	Spectrogram 1	1	779.53903812	780.21103812	1800	4000	BTF
27	Spectrogram 1	1	794.314648388	794.986648388	1800	4000	BTF
28	Spectrogram 1	1	799.231721558	799.903721558	1800	4000	BTF
29	Spectrogram 1	1	800.509770673	801.181770673	1800	4000	BTF
30	Spectrogram 1	1	801.607331649	802.279331649	1800	4000	BTF
31	Spectrogram 1	1	808.612210032	809.284210032	1800	4000	BTF
32	Spectrogram 1	1	819.300015914	819.972015914	1800	4000	BTF
33	Spectrogram 1	1	819.782942743	820.454942743	1800	4000	BTF
34	Spectrogram 1	1	820.709772012	821.381772012	1800	4000	BTF
35	Spectrogram 1	1	873.548799417	874.220799417	1800	4000	BTF
36	Spectrogram 1	1	875.407336002	876.079336002	1800	4000	BTF
37	Spectrogram 1	1	877.163433898	877.835433898	1800	4000	BTF
38	Spectrogram 1	1	1454.602494303	1455.274494303	1800	4000	BTF
39	Spectrogram 1	1	1458.607372686	1459.279372686	1800	4000	BTF
40	Spectrogram 1	1	1459.79273854	1460.46473854	1800	4000	BTF
41	Spectrogram 1	1	1462.158592533	1462.830592533	1800	4000	BTF
42	Spectrogram 1	1	1513.134205635	1513.806205635	1800	4000	BTF
43	Spectrogram 1	1	1515.37323036	1516.04523036	1800	4000	BTF
44	Spectrogram 1	1	1516.568352311	1517.240352311	1800	4000	BTF
